#! FIELDS phi psi b1.fes
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  31
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   54.712906824
   -2.938909257   -3.141592654   46.139555435
   -2.736225860   -3.141592654   21.235983813
   -2.533542463   -3.141592654   23.417153896
   -2.330859066   -3.141592654   28.844835054
   -2.128175669   -3.141592654   25.503728091
   -1.925492272   -3.141592654   15.894678878
   -1.722808875   -3.141592654   12.515553890
   -1.520125478   -3.141592654   18.533123527
   -1.317442081   -3.141592654    7.673571104
   -1.114758684   -3.141592654   29.260105182
   -0.912075287   -3.141592654   42.352862827
   -0.709391890   -3.141592654   49.598254689
   -0.506708493   -3.141592654   54.815026185
   -0.304025096   -3.141592654   55.337299792
   -0.101341699   -3.141592654   56.822222553
    0.101341699   -3.141592654   55.255233505
    0.304025096   -3.141592654   53.805197685
    0.506708493   -3.141592654   47.514512311
    0.709391890   -3.141592654   38.203544942
    0.912075287   -3.141592654   13.130928756
    1.114758684   -3.141592654   20.262964629
    1.317442081   -3.141592654   33.247596856
    1.520125478   -3.141592654   47.781424356
    1.722808875   -3.141592654   55.875831903
    1.925492272   -3.141592654   56.973611415
    2.128175669   -3.141592654   59.687295021
    2.330859066   -3.141592654   59.487630393
    2.533542463   -3.141592654   60.342905001
    2.736225860   -3.141592654   58.898513454
    2.938909257   -3.141592654   57.812334133

   -3.141592654   -2.938909257   58.531873025
   -2.938909257   -2.938909257   53.698276479
   -2.736225860   -2.938909257   33.617918404
   -2.533542463   -2.938909257   37.616946284
   -2.330859066   -2.938909257   40.516320120
   -2.128175669   -2.938909257   29.934115515
   -1.925492272   -2.938909257   25.860756611
   -1.722808875   -2.938909257   30.793384208
   -1.520125478   -2.938909257   14.017114517
   -1.317442081   -2.938909257   27.450866519
   -1.114758684   -2.938909257   47.124965654
   -0.912075287   -2.938909257   49.312427370
   -0.709391890   -2.938909257   55.832909849
   -0.506708493   -2.938909257   55.683507124
   -0.304025096   -2.938909257   60.148378094
   -0.101341699   -2.938909257   57.872429568
    0.101341699   -2.938909257   59.389490166
    0.304025096   -2.938909257   54.324595053
    0.506708493   -2.938909257   53.112619884
    0.709391890   -2.938909257   37.914842765
    0.912075287   -2.938909257   20.007151391
    1.114758684   -2.938909257   20.332321124
    1.317442081   -2.938909257   34.441191608
    1.520125478   -2.938909257   53.362385792
    1.722808875   -2.938909257   57.232979585
    1.925492272   -2.938909257   60.691999539
    2.128175669   -2.938909257   61.893715911
    2.330859066   -2.938909257   62.782112079
    2.533542463   -2.938909257   63.076717423
    2.736225860   -2.938909257   61.913276856
    2.938909257   -2.938909257   60.970670638

   -3.141592654   -2.736225860   63.517017086
   -2.938909257   -2.736225860   60.169832597
   -2.736225860   -2.736225860   56.765516824
   -2.533542463   -2.736225860   50.296334070
   -2.330859066   -2.736225860   51.303636862
   -2.128175669   -2.736225860   41.914791898
   -1.925492272   -2.736225860   51.288639517
   -1.722808875   -2.736225860   55.557399804
   -1.520125478   -2.736225860   52.093206096
   -1.317442081   -2.736225860   57.500984239
   -1.114758684   -2.736225860   55.708763569
   -0.912075287   -2.736225860   56.836140182
   -0.709391890   -2.736225860   57.641600383
   -0.506708493   -2.736225860   61.314342664
   -0.304025096   -2.736225860   61.266880368
   -0.101341699   -2.736225860   62.352427013
    0.101341699   -2.736225860   60.905160399
    0.304025096   -2.736225860   58.721782652
    0.506708493   -2.736225860   53.140983796
    0.709391890   -2.736225860   39.744238811
    0.912075287   -2.736225860   21.298871047
    1.114758684   -2.736225860   22.532408131
    1.317442081   -2.736225860   40.071763920
    1.520125478   -2.736225860   55.742573198
    1.722808875   -2.736225860   62.047465475
    1.925492272   -2.736225860   65.052452005
    2.128175669   -2.736225860   65.819689984
    2.330859066   -2.736225860   67.153960789
    2.533542463   -2.736225860   66.313002874
    2.736225860   -2.736225860   66.311832402
    2.938909257   -2.736225860   64.031431346

   -3.141592654   -2.533542463   65.589257866
   -2.938909257   -2.533542463   62.351526788
   -2.736225860   -2.533542463   61.075874361
   -2.533542463   -2.533542463   59.432068306
   -2.330859066   -2.533542463   57.556329452
   -2.128175669   -2.533542463   59.146842343
   -1.925492272   -2.533542463   57.570442243
   -1.722808875   -2.533542463   57.637975775
   -1.520125478   -2.533542463   56.673877560
   -1.317442081   -2.533542463   54.884007744
   -1.114758684   -2.533542463   55.779511925
   -0.912075287   -2.533542463   58.066146438
   -0.709391890   -2.533542463   61.175067994
   -0.506708493   -2.533542463   62.562846669
   -0.304025096   -2.533542463   64.501299723
   -0.101341699   -2.533542463   63.655586972
    0.101341699   -2.533542463   63.080761160
    0.304025096   -2.533542463   59.860034199
    0.506708493   -2.533542463   56.713196477
    0.709391890   -2.533542463   38.293895787
    0.912075287   -2.533542463   23.294451604
    1.114758684   -2.533542463   36.633340291
    1.317442081   -2.533542463   51.771050568
    1.520125478   -2.533542463   59.684726909
    1.722808875   -2.533542463   63.954884518
    1.925492272   -2.533542463   66.536003602
    2.128175669   -2.533542463   67.746281799
    2.330859066   -2.533542463   68.519461643
    2.533542463   -2.533542463   68.408377878
    2.736225860   -2.533542463   67.879077777
    2.938909257   -2.533542463   66.658433463

   -3.141592654   -2.330859066   67.341157608
   -2.938909257   -2.330859066   65.488498551
   -2.736225860   -2.330859066   62.885819828
   -2.533542463   -2.330859066   60.650528066
   -2.330859066   -2.330859066   62.039268950
   -2.128175669   -2.330859066   60.786300765
   -1.925492272   -2.330859066   61.873616839
   -1.722808875   -2.330859066   61.716263453
   -1.520125478   -2.330859066   60.457193639
   -1.317442081   -2.330859066   61.881341399
   -1.114758684   -2.330859066   61.173856239
   -0.912075287   -2.330859066   61.246425921
   -0.709391890   -2.330859066   62.533782123
   -0.506708493   -2.330859066   64.781144856
   -0.304025096   -2.330859066   65.310585927
   -0.101341699   -2.330859066   65.394516135
    0.101341699   -2.330859066   64.231932892
    0.304025096   -2.330859066   61.656994073
    0.506708493   -2.330859066   56.772973042
    0.709391890   -2.330859066   38.837482862
    0.912075287   -2.330859066   29.951764739
    1.114758684   -2.330859066   46.964199688
    1.317442081   -2.330859066   57.850842653
    1.520125478   -2.330859066   62.165509763
    1.722808875   -2.330859066   65.615605202
    1.925492272   -2.330859066   67.811540989
    2.128175669   -2.330859066   69.113522885
    2.330859066   -2.330859066   69.739433994
    2.533542463   -2.330859066   69.622129463
    2.736225860   -2.330859066   69.199361329
    2.938909257   -2.330859066   68.239721236

   -3.141592654   -2.128175669   68.050340062
   -2.938909257   -2.128175669   65.589011103
   -2.736225860   -2.128175669   63.588190805
   -2.533542463   -2.128175669   62.795145922
   -2.330859066   -2.128175669   61.441006826
   -2.128175669   -2.128175669   63.775981745
   -1.925492272   -2.128175669   62.451697562
   -1.722808875   -2.128175669   62.221427535
   -1.520125478   -2.128175669   61.698276673
   -1.317442081   -2.128175669   59.906221517
   -1.114758684   -2.128175669   59.640217703
   -0.912075287   -2.128175669   61.073496559
   -0.709391890   -2.128175669   64.179958434
   -0.506708493   -2.128175669   65.714548979
   -0.304025096   -2.128175669   67.177755052
   -0.101341699   -2.128175669   66.592781910
    0.101341699   -2.128175669   65.790701469
    0.304025096   -2.128175669   62.504403575
    0.506708493   -2.128175669   58.384002879
    0.709391890   -2.128175669   54.978778524
    0.912075287   -2.128175669   49.888426257
    1.114758684   -2.128175669   53.445967923
    1.317442081   -2.128175669   59.443971051
    1.520125478   -2.128175669   63.104471364
    1.722808875   -2.128175669   66.498077556
    1.925492272   -2.128175669   68.512457200
    2.128175669   -2.128175669   69.876816462
    2.330859066   -2.128175669   70.304232961
    2.533542463   -2.128175669   70.483678900
    2.736225860   -2.128175669   69.837557442
    2.938909257   -2.128175669   69.139589203

   -3.141592654   -1.925492272   68.745406876
   -2.938909257   -1.925492272   67.141360233
   -2.736225860   -1.925492272   64.535933948
   -2.533542463   -1.925492272   62.620354802
   -2.330859066   -1.925492272   63.643532361
   -2.128175669   -1.925492272   62.443845825
   -1.925492272   -1.925492272   62.784617163
   -1.722808875   -1.925492272   63.253340014
   -1.520125478   -1.925492272   62.581480715
   -1.317442081   -1.925492272   63.384462254
   -1.114758684   -1.925492272   62.663957039
   -0.912075287   -1.925492272   62.793928003
   -0.709391890   -1.925492272   64.047583251
   -0.506708493   -1.925492272   66.686574577
   -0.304025096   -1.925492272   66.967406505
   -0.101341699   -1.925492272   67.610288068
    0.101341699   -1.925492272   66.093741596
    0.304025096   -1.925492272   64.817214893
    0.506708493   -1.925492272   60.331797992
    0.709391890   -1.925492272   53.351316820
    0.912075287   -1.925492272   49.586812116
    1.114758684   -1.925492272   57.452521190
