#! FIELDS phi psi b1.fes
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  31
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   24.804032759
   -2.938909257   -3.141592654   18.445322676
   -2.736225860   -3.141592654   15.184278347
   -2.533542463   -3.141592654   14.626283180
   -2.330859066   -3.141592654   17.411244526
   -2.128175669   -3.141592654   18.177406069
   -1.925492272   -3.141592654   14.190746621
   -1.722808875   -3.141592654   14.463173543
   -1.520125478   -3.141592654   13.280479816
   -1.317442081   -3.141592654   11.441208111
   -1.114758684   -3.141592654   21.086907874
   -0.912075287   -3.141592654   26.112192364
   -0.709391890   -3.141592654   34.228940700
   -0.506708493   -3.141592654   47.424214830
   -0.304025096   -3.141592654   60.650743160
   -0.101341699   -3.141592654   66.772293683
    0.101341699   -3.141592654   67.785914720
    0.304025096   -3.141592654   61.331448091
    0.506708493   -3.141592654   47.223200405
    0.709391890   -3.141592654   36.858492961
    0.912075287   -3.141592654   24.817822259
    1.114758684   -3.141592654   25.334924943
    1.317442081   -3.141592654   35.550127025
    1.520125478   -3.141592654   43.993413940
    1.722808875   -3.141592654   56.788677465
    1.925492272   -3.141592654   66.238469587
    2.128175669   -3.141592654   74.547452092
    2.330859066   -3.141592654   72.336285695
    2.533542463   -3.141592654   66.656392294
    2.736225860   -3.141592654   53.807341620
    2.938909257   -3.141592654   42.094877162

   -3.141592654   -2.938909257   37.092215312
   -2.938909257   -2.938909257   25.743487776
   -2.736225860   -2.938909257   26.302554420
   -2.533542463   -2.938909257   24.299940059
   -2.330859066   -2.938909257   24.873348206
   -2.128175669   -2.938909257   25.379681591
   -1.925492272   -2.938909257   24.715325560
   -1.722808875   -2.938909257   26.309497850
   -1.520125478   -2.938909257   19.514864298
   -1.317442081   -2.938909257   22.182204812
   -1.114758684   -2.938909257   32.012482358
   -0.912075287   -2.938909257   37.821422792
   -0.709391890   -2.938909257   50.254113605
   -0.506708493   -2.938909257   63.528342434
   -0.304025096   -2.938909257   71.526545920
   -0.101341699   -2.938909257   73.881568707
    0.101341699   -2.938909257   74.340799325
    0.304025096   -2.938909257   65.482424318
    0.506708493   -2.938909257   50.764171560
    0.709391890   -2.938909257   39.537519465
    0.912075287   -2.938909257   32.205797319
    1.114758684   -2.938909257   30.261032840
    1.317442081   -2.938909257   40.000560475
    1.520125478   -2.938909257   49.439470294
    1.722808875   -2.938909257   63.760909522
    1.925492272   -2.938909257   75.130444648
    2.128175669   -2.938909257   81.470722756
    2.330859066   -2.938909257   81.563831183
    2.533542463   -2.938909257   77.621134042
    2.736225860   -2.938909257   64.701290407
    2.938909257   -2.938909257   52.161977746

   -3.141592654   -2.736225860   51.802723194
   -2.938909257   -2.736225860   40.508386309
   -2.736225860   -2.736225860   36.065380898
   -2.533542463   -2.736225860   33.902281945
   -2.330859066   -2.736225860   33.048107332
   -2.128175669   -2.736225860   34.240772420
   -1.925492272   -2.736225860   36.037081951
   -1.722808875   -2.736225860   36.545460770
   -1.520125478   -2.736225860   35.755855064
   -1.317442081   -2.736225860   36.895727219
   -1.114758684   -2.736225860   42.187221207
   -0.912075287   -2.736225860   52.127197199
