#! FIELDS phi psi b1.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  31
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654    0.120239564   -6.826965594   22.133653167
   -2.938909257   -3.141592654    8.693590952 -104.019910705   -1.995294117
   -2.736225860   -3.141592654   33.597162574  -80.944556202  -30.941191643
   -2.533542463   -3.141592654   31.415992492   64.484303462   76.556254537
   -2.330859066   -3.141592654   25.988311334  -15.600318709   68.479885771
   -2.128175669   -3.141592654   29.329418296  -15.691390789   38.508347447
   -1.925492272   -3.141592654   38.938467509  -70.381227073    0.125141967
   -1.722808875   -3.141592654   42.317592497   51.232193446   -4.850318906
   -1.520125478   -3.141592654   36.300022860  -40.824499713 -107.250034710
   -1.317442081   -3.141592654   47.159575284   11.717852141  -74.516393444
   -1.114758684   -3.141592654   25.573041206  135.448420622   61.549037940
   -0.912075287   -3.141592654   12.480283560   12.388517839   48.208565442
   -0.709391890   -3.141592654    5.234891698   57.764327217   37.884140390
   -0.506708493   -3.141592654    0.018120202   -9.390242421    5.141779727
   -0.304025096   -3.141592654   -0.504153404   22.947276905   27.551176114
   -0.101341699   -3.141592654   -1.989076166  -16.807799237    5.455410357
    0.101341699   -3.141592654   -0.422087118   10.345939633   21.137551544
    0.304025096   -3.141592654    1.027948703  -36.978606563    8.474303777
    0.506708493   -3.141592654    7.318634076  -11.183188622   28.959839762
    0.709391890   -3.141592654   16.629601445 -113.411660449   12.799567522
    0.912075287   -3.141592654   41.702217631  -64.066059286   82.761446480
    1.114758684   -3.141592654   34.570181759   87.992136764   76.518669290
    1.317442081   -3.141592654   21.585549531   49.463405637   29.952077251
    1.520125478   -3.141592654    7.051722031   81.078840446   12.647134866
    1.722808875   -3.141592654   -1.042685516   -0.364042905    5.362353996
    1.925492272   -3.141592654   -2.140465028   21.605973515    3.606835368
