#! FIELDS phi psi b1.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  31
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   20.613175382  -72.712087779   37.476944049
   -2.938909257   -3.141592654   26.971885465   -5.716118703   20.005548319
   -2.736225860   -3.141592654   30.232929794  -22.380997472   30.296248392
   -2.533542463   -3.141592654   30.790924962   16.177434643   37.041475741
   -2.330859066   -3.141592654   28.005963616    7.489082620   39.808341860
   -2.128175669   -3.141592654   27.239802073   -5.033476339   29.593493917
   -1.925492272   -3.141592654   31.226461521  -22.055555680   24.700316763
   -1.722808875   -3.141592654   30.954034599   16.935086592   31.199779702
   -1.520125478   -3.141592654   32.136728326  -30.209224689    0.975741334
   -1.317442081   -3.141592654   33.976000030   30.606704039   17.650397289
   -1.114758684   -3.141592654   24.330300268   40.380469472   55.231048921
   -0.912075287   -3.141592654   19.305015778   23.227879447   43.057703840
   -0.709391890   -3.141592654   11.188267442   55.740856642   65.181468888
   -0.506708493   -3.141592654   -2.007006688   71.601340525   73.217566500
   -0.304025096   -3.141592654  -15.233535018   50.399339351   68.018379372
   -0.101341699   -3.141592654  -21.355085542   14.225920512   42.742505719
    0.101341699   -3.141592654  -22.368706578   -6.850098250   36.462845257
    0.304025096   -3.141592654  -15.914239949  -59.756560691   28.658337202
    0.506708493   -3.141592654   -1.805992264  -63.699721534   25.275195649
    0.709391890   -3.141592654    8.558715180  -50.964120521   17.677655245
    0.912075287   -3.141592654   20.599385882  -49.342678631   63.432694578
    1.114758684   -3.141592654   20.082283199   50.854578930   81.169821405
    1.317442081   -3.141592654    9.867081116   35.231348203   28.772570037
    1.520125478   -3.141592654    1.423794201   61.012397728   24.641506180
    1.722808875   -3.141592654  -11.371469324   50.937325690   36.947603621
    1.925492272   -3.141592654  -20.821261445   52.306594162   39.043414347
    2.128175669   -3.141592654  -29.130243950   12.777602161   36.427537250
    2.330859066   -3.141592654  -26.919077553  -19.403559189   41.283346013
    2.533542463   -3.141592654  -21.239184152  -48.905795189   54.787224217
    2.736225860   -3.141592654   -8.390133478  -60.926978376   45.532052445
    2.938909257   -3.141592654    3.322330980  -71.946987675   40.814449152

   -3.141592654   -2.938909257    8.324992830  -85.718092274   78.688174154
   -2.938909257   -2.938909257   19.673720366  -14.740925680   60.434664691
   -2.736225860   -2.938909257   19.114653722    0.366702838   64.224596425
   -2.533542463   -2.938909257   21.117268082   -9.812271616   50.662638811
   -2.330859066   -2.938909257   20.543859936   10.879967338   35.104478110
   -2.128175669   -2.938909257   20.037526550   -7.984720387   42.008148872
   -1.925492272   -2.938909257   20.701882581    9.378047133   69.648411751
   -1.722808875   -2.938909257   19.107710292  -11.422860728   69.209076420
   -1.520125478   -2.938909257   25.902343844  -31.940947215   71.677454980
   -1.317442081   -2.938909257   23.235003330   53.870732955   80.418740833
   -1.114758684   -2.938909257   13.404725784   29.014020118   51.168993096
   -0.912075287   -2.938909257    7.595785350   44.271567170   75.930861626
   -0.709391890   -2.938909257   -4.836905464   69.137592338   82.504491202
   -0.506708493   -2.938909257  -18.111134292   58.161110297   72.178221343
   -0.304025096   -2.938909257  -26.109337778   18.828330497   35.326074857
   -0.101341699   -2.938909257  -28.464360566   11.335556516   28.466390368
    0.101341699   -2.938909257  -28.923591183  -17.444084566   22.893952357
    0.304025096   -2.938909257  -20.065216177  -65.137697221   12.946182797
    0.506708493   -2.938909257   -5.346963418  -71.599776296   10.773491274
    0.709391890   -2.938909257    5.879688677  -38.973267939   13.910432099
