#! FIELDS phi psi b1.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  31
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   17.580602483  -59.547086278   35.503658080
   -2.938909257   -3.141592654   25.409643677  -21.703128408   29.787798936
   -2.736225860   -3.141592654   29.173242009  -15.824162819   36.140398788
   -2.533542463   -3.141592654   30.411363397    3.360504731   35.859442177
   -2.330859066   -3.141592654   29.331396067    5.266140992   34.685932367
   -2.128175669   -3.141592654   28.575584878   -0.449538456   30.688029918
   -1.925492272   -3.141592654   29.819359896   -6.758179072   29.748281138
   -1.722808875   -3.141592654   29.668314293    3.861096231   32.910239449
   -1.520125478   -3.141592654   31.102638045  -16.396363830   22.836060157
   -1.317442081   -3.141592654   32.083400357   13.790518019   28.031617910
   -1.114758684   -3.141592654   27.352131934   24.968056791   49.054882458
   -0.912075287   -3.141592654   21.859366845   34.757298726   48.573608503
   -0.709391890   -3.141592654   12.612456878   54.081420604   63.266985528
   -0.506708493   -3.141592654    0.613257967   63.293677649   71.732584937
   -0.304025096   -3.141592654  -11.787498954   54.741459861   77.047503455
   -0.101341699   -3.141592654  -20.305028986   26.466567455   59.801395079
    0.101341699   -3.141592654  -20.932586322  -23.158687310   40.935299697
    0.304025096   -3.141592654  -11.643948480  -62.483626566   19.137549525
    0.506708493   -3.141592654    1.574845851  -61.964605357   18.716929400
    0.709391890   -3.141592654   12.462799997  -46.812264968   13.232937567
    0.912075287   -3.141592654   20.481704122  -26.391263130   45.895614376
    1.114758684   -3.141592654   20.330269371   27.514135598   61.297297707
    1.317442081   -3.141592654   12.751683701   40.402759370   27.814327497
    1.520125478   -3.141592654    3.104062754   58.761984937   34.148722891
    1.722808875   -3.141592654   -9.446303859   57.607208222   33.223404470
    1.925492272   -3.141592654  -19.877382526   48.013332436   39.867797388
    2.128175669   -3.141592654  -27.396858775   18.058369003   40.152216224
    2.330859066   -3.141592654  -26.594268052  -20.863617872   48.233425457
    2.533542463   -3.141592654  -19.710268535  -49.071490912   49.535813266
    2.736225860   -3.141592654   -7.826436856  -60.571622425   47.491340840
    2.938909257   -3.141592654    4.144261678  -62.948893220   40.822398488

   -3.141592654   -2.938909257    7.270275618  -67.009776306   63.611365923
   -2.938909257   -2.938909257   16.872503696  -24.338769808   55.206335715
   -2.736225860   -2.938909257   19.541435613   -9.914693314   50.772115272
   -2.533542463   -2.938909257   21.599595040   -7.471047257   46.143248320
   -2.330859066   -2.938909257   21.820181676    4.079800412   39.442543619
   -2.128175669   -2.938909257   21.313194608   -1.760596395   41.118565602
   -1.925492272   -2.938909257   21.792115043    1.421321560   46.620676853
   -1.722808875   -2.938909257   21.246349592   -3.601531352   44.953458840
   -1.520125478   -2.938909257   24.032482501  -14.130763139   51.213872781
   -1.317442081   -2.938909257   22.735898027   26.195200318   61.658407451
   -1.114758684   -2.938909257   17.031260643   25.845064356   53.080744097
   -0.912075287   -2.938909257   10.025763235   49.053660892   71.417837853
   -0.709391890   -2.938909257   -1.952106420   64.216936634   77.177899859
   -0.506708493   -2.938909257  -15.389682971   66.288635468   79.790828443
   -0.304025096   -2.938909257  -26.317280891   36.584160751   58.951881586
   -0.101341699   -2.938909257  -30.596017371    6.804802392   38.594270987
    0.101341699   -2.938909257  -27.222510944  -44.386917709   18.733281799
    0.304025096   -2.938909257  -14.782416110  -67.501287702   12.981492486
    0.506708493   -2.938909257   -1.807165231  -61.211449849   13.410296499
    0.709391890   -2.938909257    9.106522787  -41.477072824   19.650563739
    0.912075287   -2.938909257   14.687122737  -16.121133296   14.528822069
    1.114758684   -2.938909257   14.889831936   19.517751315    9.139328821
    1.317442081   -2.938909257    7.049966629   50.153730096   31.083792687
    1.520125478   -2.938909257   -3.546478843   56.249821564   30.006509927
    1.722808875   -2.938909257  -16.194652901   64.674197884   34.157595194
    1.925492272   -2.938909257  -27.981483970   50.229629994   37.405655577
    2.128175669   -2.938909257  -35.976667793   24.998885023   43.899525084
    2.330859066   -2.938909257  -37.176586233  -12.221229213   52.844414497
    2.533542463   -2.938909257  -31.234057896  -47.492028031   60.750525893
    2.736225860   -2.938909257  -19.000045313  -65.536030985   61.995542558
    2.938909257   -2.938909257   -6.403711376  -62.139271478   59.386017476

   -3.141592654   -2.736225860   -5.211669997  -59.164349756   55.338290578
   -2.938909257   -2.736225860    4.865252327  -37.993481285   55.839801899
   -2.736225860   -2.736225860   10.230393419  -17.419350876   43.575421591
   -2.533542463   -2.736225860   12.860600625   -8.931425456   40.400784768
   -2.330859066   -2.736225860   13.527818435    2.110167691   41.149720702
   -2.128175669   -2.736225860   12.896391977    1.976140878   39.894523790
   -1.925492272   -2.736225860   12.732140611    0.466958582   41.378657912
   -1.722808875   -2.736225860   12.813689667   -1.432900749   39.496649034
   -1.520125478   -2.736225860   12.628383652    5.239522892   51.227758892
   -1.317442081   -2.736225860   10.686253631   13.814343108   50.323656572
   -1.114758684   -2.736225860    5.877414380   37.247032855   54.811944936
   -0.912075287   -2.736225860   -4.111437131   57.322714666   59.913037696
   -0.709391890   -2.736225860  -16.600518470   65.524552377   65.223940116
   -0.506708493   -2.736225860  -28.815976457   47.166590807   50.234945158
   -0.304025096   -2.736225860  -34.761870892   15.954528958   27.226162310
   -0.101341699   -2.736225860  -35.949557287   -9.563676539   16.817492612
    0.101341699   -2.736225860  -29.218884621  -53.286618413    5.242144820
    0.304025096   -2.736225860  -17.057939873  -63.425179479    8.524234671
    0.506708493   -2.736225860   -4.199826986  -58.559260483   11.302238556
    0.709391890   -2.736225860    4.934269838  -33.697564694   18.025178525
    0.912075287   -2.736225860   10.908255496  -21.212263920   22.678403601
    1.114758684   -2.736225860    9.762019338   35.027933732   39.723310200
    1.317442081   -2.736225860    0.502054083   46.250053204   30.210746221
    1.520125478   -2.736225860   -9.554160036   59.693118320   30.375398890
    1.722808875   -2.736225860  -23.035527739   65.066819969   30.034403500
    1.925492272   -2.736225860  -34.636422937   52.183974472   28.039937483
    2.128175669   -2.736225860  -43.953841566   33.603905738   30.911104280
    2.330859066   -2.736225860  -46.613531497   -5.756743149   36.765878854
    2.533542463   -2.736225860  -42.549750055  -35.115753318   46.284913965
    2.736225860   -2.736225860  -32.063377090  -65.411591814   61.395412092
    2.938909257   -2.736225860  -18.176176245  -67.678198317   56.399298733

   -3.141592654   -2.533542463  -15.431564013  -62.078153961   46.111975045
   -2.938909257   -2.533542463   -4.526593317  -42.523460521   39.716047532
   -2.736225860   -2.533542463    1.556775266  -20.967827498   38.768639381
   -2.533542463   -2.533542463    4.999432577  -11.454495931   36.676228457
   -2.330859066   -2.533542463    5.603511300    3.004517615   35.957156413
   -2.128175669   -2.533542463    5.183695353    0.822319795   35.543357274
   -1.925492272   -2.533542463    4.801590669    2.024240831   35.502938126
   -1.722808875   -2.533542463    4.936689775   -1.916042502   35.236142505
   -1.520125478   -2.533542463    4.507878070    6.656004822   32.469857067
   -1.317442081   -2.533542463    2.225431285   18.600688052   36.434306704
   -1.114758684   -2.533542463   -4.214074696   44.113695174   42.786451790
   -0.912075287   -2.533542463  -14.698589527   59.417775410   46.481003048
   -0.709391890   -2.533542463  -27.860260287   62.735153372   40.500025392
   -0.506708493   -2.533542463  -36.299737990   19.095515643   23.402407779
   -0.304025096   -2.533542463  -38.509502674    7.890227413    9.611883548
   -0.101341699   -2.533542463  -37.720470140  -22.464405357   -1.886977555
    0.101341699   -2.533542463  -29.648450710  -52.144446441   -4.617091951
    0.304025096   -2.533542463  -17.739905001  -62.828682719   -2.751370712
    0.506708493   -2.533542463   -6.188663424  -48.139904305    7.154415129
    0.709391890   -2.533542463    2.815241702  -42.347303513    5.286475909
    0.912075287   -2.533542463    7.992828923    1.264401555    6.941420099
    1.114758684   -2.533542463    2.991480392   36.449652300   22.715199453
    1.317442081   -2.533542463   -4.443128185   40.969152747   18.428257975
    1.520125478   -2.533542463  -14.986578516   60.050930238   19.394577251
    1.722808875   -2.533542463  -27.105823498   58.979949576   10.042846856
    1.925492272   -2.533542463  -38.939200577   55.040089612   13.121766612
    2.128175669   -2.533542463  -47.922326794   31.636743196    9.664877589
    2.330859066   -2.533542463  -51.368218126    1.432910689   11.830192091
    2.533542463   -2.533542463  -48.802558675  -24.422401217   16.478945174
    2.736225860   -2.533542463  -41.547302741  -49.433740214   30.408975265
    2.938909257   -2.533542463  -28.977923190  -69.463103859   45.818932833

   -3.141592654   -2.330859066  -22.838105776  -57.077428692   23.663739920
   -2.938909257   -2.330859066  -12.033442585  -47.937092951   30.689118874
   -2.736225860   -2.330859066   -4.718953808  -23.451328182   23.895270201
   -2.533542463   -2.330859066   -1.490712821  -10.728807786   25.121414093
   -2.330859066   -2.330859066   -0.300878236   -1.264908287   20.140857628
   -2.128175669   -2.330859066   -0.354384363    0.643306180   16.555225337
   -1.925492272   -2.330859066   -0.463920040   -0.185709172   15.316126233
   -1.722808875   -2.330859066   -0.175068996   -0.839112557   15.133931826
   -1.520125478   -2.330859066   -1.080204770    9.992478302   19.646001534
   -1.317442081   -2.330859066   -3.925711068   19.638289853   20.493799131
   -1.114758684   -2.330859066  -10.283908565   43.615375640   13.850570615
   -0.912075287   -2.330859066  -20.324893731   52.065636770    2.576881338
   -0.709391890   -2.330859066  -30.579808643   45.874887938  -13.019750965
   -0.506708493   -2.330859066  -36.998997301   15.206397578  -18.192303858
   -0.304025096   -2.330859066  -37.659037769   -5.818898097  -20.042806593
   -0.101341699   -2.330859066  -34.390442564  -28.334029605  -29.424538603
    0.101341699   -2.330859066  -26.400273298  -48.270592926  -25.734223388
    0.304025096   -2.330859066  -15.876006440  -51.673059197  -14.625668158
    0.506708493   -2.330859066   -6.836891370  -38.402864196   -1.615745903
    0.709391890   -2.330859066    1.097995553  -38.563776138   11.213810877
    0.912075287   -2.330859066    5.108667517    6.898277866   22.445981878
    1.114758684   -2.330859066    0.034509699   32.061965507    6.022830937
    1.317442081   -2.330859066   -6.654000202   39.326715222    1.873592523
    1.520125478   -2.330859066  -16.688307749   55.188043607   -2.081555342
    1.722808875   -2.330859066  -27.874574948   57.046396166   -1.818254099
    1.925492272   -2.330859066  -39.792518614   55.508633359   -4.497740151
    2.128175669   -2.330859066  -48.661803398   32.094890049   -1.594856592
    2.330859066   -2.330859066  -52.873104305    6.897275501    4.912056429
    2.533542463   -2.330859066  -51.099059350  -20.867080467    9.642617064
    2.736225860   -2.330859066  -45.463029146  -37.053160161   11.023814400
    2.938909257   -2.330859066  -35.153654574  -61.590721122   15.270604252

   -3.141592654   -2.128175669  -24.643688798  -53.642572298   -5.029475709
   -2.938909257   -2.128175669  -14.779511766  -42.909035481   -4.249872041
   -2.736225860   -2.128175669   -7.651455206  -26.329512874    1.672684483
   -2.533542463   -2.128175669   -4.008121711  -11.533065811   -1.724860829
   -2.330859066   -2.128175669   -2.268294520   -5.900110942    0.124819330
   -2.128175669   -2.128175669   -1.791822041    0.756216019   -0.024781202
   -1.925492272   -2.128175669   -1.930606341   -0.692070393    0.269012944
   -1.722808875   -2.128175669   -1.694258365    0.070413024   -0.195655965
   -1.520125478   -2.128175669   -2.506131303    8.366447120   -4.599681662
   -1.317442081   -2.128175669   -5.054968931   16.960186810   -8.499360351
   -1.114758684   -2.128175669   -9.807768566   31.265961138  -14.815112766
   -0.912075287   -2.128175669  -17.543460852   42.116640541  -21.739626981
   -0.709391890   -2.128175669  -25.380914902   32.603004685  -33.076069489
   -0.506708493   -2.128175669  -30.252665905   14.429856375  -43.092752216
   -0.304025096   -2.128175669  -30.788557093   -9.200908390  -44.400162766
   -0.101341699   -2.128175669  -27.044558591  -26.341999772  -41.406139082
    0.101341699   -2.128175669  -20.377345532  -38.501742972  -32.403712434
    0.304025096   -2.128175669  -12.326546983  -38.590198810  -20.266491047
    0.506708493   -2.128175669   -5.098799878  -32.572167367  -15.010662521
    0.709391890   -2.128175669    0.377212737  -19.491349310   -6.903708310
    0.912075287   -2.128175669    2.453892144   -1.261031515   -2.284145588
    1.114758684   -2.128175669    0.753083840   19.182624107   -9.030216329
    1.317442081   -2.128175669   -5.383183359   39.881437399  -11.075006155
    1.520125478   -2.128175669  -14.731346101   51.456183833  -14.861612429
    1.722808875   -2.128175669  -25.908188126   57.306046304  -17.342624973
    1.925492272   -2.128175669  -37.266539272   53.542998125  -19.152608506
    2.128175669   -2.128175669  -47.049312840   40.557829160  -14.889197125
    2.330859066   -2.128175669  -52.521123704   11.447407296  -11.527907909
    2.533542463   -2.128175669  -51.693014101  -18.235126546   -9.009031546
    2.736225860   -2.128175669  -45.674788154  -40.182783921  -11.050594791
    2.938909257   -2.128175669  -35.876961365  -54.559575532   -7.933891220

   -3.141592654   -1.925492272  -21.389280187  -50.877096412  -24.720730640
   -2.938909257   -1.925492272  -12.163249101  -39.472567492  -17.597853264
   -2.736225860   -1.925492272   -5.432908703  -26.485300811  -19.108436032
   -2.533542463   -1.925492272   -1.711531147  -10.303002061  -16.824393681
   -2.330859066   -1.925492272   -0.698288689   -1.555664533  -15.152684345
   -2.128175669   -1.925492272   -0.609976470    0.111388216  -12.536654421
   -1.925492272   -1.925492272   -0.508553870   -1.570982607  -14.048835870
   -1.722808875   -1.925492272   -0.081546905   -1.675055192  -13.942539674
   -1.520125478   -1.925492272   -0.222074955    3.724948698  -15.861057278
   -1.317442081   -1.925492272   -1.837539864   13.024312288  -20.062199276
   -1.114758684   -1.925492272   -5.774730837   25.675854800  -23.926224182
   -0.912075287   -1.925492272  -11.609210545   29.425712431  -39.889682891
   -0.709391890   -1.925492272  -16.984336547   22.972658689  -50.051023341
   -0.506708493   -1.925492272  -20.618779325   11.162258913  -51.332426042
   -0.304025096   -1.925492272  -20.870190293   -8.463832173  -51.597758129
   -0.101341699   -1.925492272  -17.984851954  -18.224959908  -45.473827364
    0.101341699   -1.925492272  -13.476070197  -26.897904125  -34.416734217
    0.304025096   -1.925492272   -7.478952885  -29.987600788  -26.355200158
    0.506708493   -1.925492272   -1.932314571  -24.419308324  -13.272850975
    0.709391890   -1.925492272    2.209551534  -15.131560096   -5.236128672
    0.912075287   -1.925492272    3.685711280    1.124859722   -0.796408917
    1.114758684   -1.925492272    1.714377161   18.355751144    0.581008006
    1.317442081   -1.925492272   -3.696768779   34.560027286   -3.460055075
    1.520125478   -1.925492272  -12.029506849   46.865435988   -8.737688800
    1.722808875   -1.925492272  -22.240371108   52.654320642  -15.117166493
    1.925492272   -1.925492272  -33.047619636   53.290662922  -20.220710463
    2.128175669   -1.925492272  -43.013757703   41.378026702  -22.865815066
    2.330859066   -1.925492272  -48.434555164   10.528030210  -25.147030232
    2.533542463   -1.925492272  -47.461598578  -18.697025385  -27.443651080
    2.736225860   -1.925492272  -41.418988144  -39.573129417  -27.411193827
    2.938909257   -1.925492272  -32.019060858  -51.519259325  -27.650945399

   -3.141592654   -1.722808875  -15.685690808  -45.674013556  -30.074271235
   -2.938909257   -1.722808875   -7.518670480  -36.012767851  -29.181716767
   -2.736225860   -1.722808875   -1.159410693  -24.729636439  -23.525349481
   -2.533542463   -1.722808875    2.153700211   -9.548247821  -22.121065278
   -2.330859066   -1.722808875    3.385641561   -2.633309155  -23.008158845
   -2.128175669   -1.722808875    3.243996492    2.255051960  -23.582231523
   -1.925492272   -1.722808875    3.189415550   -1.345273530  -21.005029466
   -1.722808875   -1.722808875    3.279032332    0.136007501  -19.515363027
   -1.520125478   -1.722808875    3.616132295   -2.634726043  -22.802648905
   -1.317442081   -1.722808875    3.110959177    9.593809403  -31.009580343
   -1.114758684   -1.722808875    0.343614444   15.014802458  -37.425089383
   -0.912075287   -1.722808875   -2.875624475   18.221147359  -40.053964080
   -0.709391890   -1.722808875   -6.991720915   20.120834307  -43.783086109
   -0.506708493   -1.722808875  -10.061984763    8.952913075  -50.294465884
   -0.304025096   -1.722808875  -10.702986090   -1.511784660  -46.121506189
   -0.101341699   -1.722808875   -9.738339536   -8.489511198  -35.698689760
    0.101341699   -1.722808875   -6.909751510  -19.001880590  -30.195867096
    0.304025096   -1.722808875   -2.963042136  -17.516240694  -15.690109246
    0.506708493   -1.722808875   -0.006742834  -12.328385310   -5.431265678
    0.709391890   -1.722808875    1.926779986   -5.656757472    7.452709502
    0.912075287   -1.722808875    2.127326908    3.371155296   14.451419562
    1.114758684   -1.722808875    0.397861022   14.978131585   15.550966954
    1.317442081   -1.722808875   -4.264824869   30.652313798    9.900083987
    1.520125478   -1.722808875  -11.544032430   39.680750291    3.087693700
    1.722808875   -1.722808875  -19.916019985   42.850099329   -9.472186316
    1.925492272   -1.722808875  -29.151691890   48.047366853  -19.033214906
    2.128175669   -1.722808875  -38.290675482   37.798306120  -23.751682633
    2.330859066   -1.722808875  -43.183512272    9.189501182  -27.185734159
    2.533542463   -1.722808875  -41.927602886  -21.014319253  -28.170722867
    2.736225860   -1.722808875  -35.337328727  -41.707565111  -32.846868498
    2.938909257   -1.722808875  -25.766231035  -51.057771833  -33.487322315

   -3.141592654   -1.520125478   -9.251294600  -43.648605370  -33.196059790
   -2.938909257   -1.520125478   -1.179474814  -34.407884378  -30.718443734
   -2.736225860   -1.520125478    4.297408881  -19.868998024  -28.799277573
   -2.533542463   -1.520125478    7.142104342   -8.600557533  -25.005963573
