#! FIELDS phi psi b1.fes
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  31
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   28.858585154
   -2.938909257   -3.141592654   21.945241881
   -2.736225860   -3.141592654   17.614337926
   -2.533542463   -3.141592654   17.368335649
   -2.330859066   -3.141592654   22.210716983
   -2.128175669   -3.141592654   23.304080973
   -1.925492272   -3.141592654   15.509294563
   -1.722808875   -3.141592654   14.504813815
   -1.520125478   -3.141592654   14.591979618
   -1.317442081   -3.141592654   11.293746431
   -1.114758684   -3.141592654   24.027969486
   -0.912075287   -3.141592654   28.584205783
   -0.709391890   -3.141592654   35.756674618
   -0.506708493   -3.141592654   51.305961601
   -0.304025096   -3.141592654   66.758038936
   -0.101341699   -3.141592654   70.145787615
    0.101341699   -3.141592654   71.941469990
    0.304025096   -3.141592654   68.492494797
    0.506708493   -3.141592654   54.921308358
    0.709391890   -3.141592654   45.339456220
    0.912075287   -3.141592654   31.762369916
    1.114758684   -3.141592654   32.897653551
    1.317442081   -3.141592654   45.023888178
    1.520125478   -3.141592654   52.847065094
    1.722808875   -3.141592654   66.310304310
    1.925492272   -3.141592654   76.170022823
    2.128175669   -3.141592654   83.672266512
    2.330859066   -3.141592654   81.317466723
    2.533542463   -3.141592654   79.249271271
    2.736225860   -3.141592654   66.440329788
    2.938909257   -3.141592654   52.751690178

   -3.141592654   -2.938909257   43.219406343
   -2.938909257   -2.938909257   28.564574077
   -2.736225860   -2.938909257   30.300993406
   -2.533542463   -2.938909257   28.056901207
   -2.330859066   -2.938909257   30.829225527
   -2.128175669   -2.938909257   28.134299578
   -1.925492272   -2.938909257   26.916335347
   -1.722808875   -2.938909257   29.660048922
   -1.520125478   -2.938909257   19.097014995
   -1.317442081   -2.938909257   23.751702238
   -1.114758684   -2.938909257   36.439855939
   -0.912075287   -2.938909257   41.250474097
   -0.709391890   -2.938909257   56.110619648
   -0.506708493   -2.938909257   67.628261596
   -0.304025096   -2.938909257   73.612595089
   -0.101341699   -2.938909257   76.279114391
    0.101341699   -2.938909257   78.621703956
    0.304025096   -2.938909257   72.679819429
    0.506708493   -2.938909257   59.647720016
    0.709391890   -2.938909257   48.724556295
    0.912075287   -2.938909257   40.213542549
    1.114758684   -2.938909257   37.520646373
    1.317442081   -2.938909257   48.208543156
    1.520125478   -2.938909257   57.104696915
    1.722808875   -2.938909257   72.862194972
    1.925492272   -2.938909257   83.554024614
    2.128175669   -2.938909257   89.132915948
    2.330859066   -2.938909257   88.825010680
    2.533542463   -2.938909257   87.324947076
    2.736225860   -2.938909257   75.512171974
    2.938909257   -2.938909257   64.169947699

   -3.141592654   -2.736225860   61.740901578
   -2.938909257   -2.736225860   45.535071832
   -2.736225860   -2.736225860   41.942021446
   -2.533542463   -2.736225860   38.618809592
   -2.330859066   -2.736225860   37.812150928
   -2.128175669   -2.736225860   38.884367504
   -1.925492272   -2.736225860   40.399179472
   -1.722808875   -2.736225860   40.583350003
   -1.520125478   -2.736225860   38.454413028
   -1.317442081   -2.736225860   39.390850845
   -1.114758684   -2.736225860   46.156764233
   -0.912075287   -2.736225860   57.056936388
   -0.709391890   -2.736225860   68.605722885
   -0.506708493   -2.736225860   74.465727499
   -0.304025096   -2.736225860   78.582062913
   -0.101341699   -2.736225860   81.392728044
    0.101341699   -2.736225860   81.364708156
    0.304025096   -2.736225860   76.293058899
    0.506708493   -2.736225860   63.498658833
    0.709391890   -2.736225860   55.313951786
    0.912075287   -2.736225860   42.140772672
    1.114758684   -2.736225860   42.998460083
    1.317442081   -2.736225860   56.607329118
    1.520125478   -2.736225860   62.623450803
    1.722808875   -2.736225860   79.987973993
    1.925492272   -2.736225860   93.181968910
    2.128175669   -2.736225860   96.492750437
    2.330859066   -2.736225860   97.185733717
    2.533542463   -2.736225860   93.080499775
    2.736225860   -2.736225860   86.858392009
    2.938909257   -2.736225860   74.315167823

   -3.141592654   -2.533542463   72.749096876
   -2.938909257   -2.533542463   59.097817854
   -2.736225860   -2.533542463   52.001623181
   -2.533542463   -2.533542463   49.297272836
   -2.330859066   -2.533542463   47.856091265
   -2.128175669   -2.533542463   47.776518693
   -1.925492272   -2.533542463   48.111689251
   -1.722808875   -2.533542463   46.111084082
   -1.520125478   -2.533542463   46.163488356
   -1.317442081   -2.533542463   47.398311460
   -1.114758684   -2.533542463   55.080436223
   -0.912075287   -2.533542463   66.629463510
   -0.709391890   -2.533542463   75.311392125
   -0.506708493   -2.533542463   80.397770369
   -0.304025096   -2.533542463   82.751281350
   -0.101341699   -2.533542463   84.021843736
    0.101341699   -2.533542463   83.696294873
    0.304025096   -2.533542463   77.371248784
    0.506708493   -2.533542463   65.399419570
    0.709391890   -2.533542463   54.203712472
    0.912075287   -2.533542463   43.238052827
    1.114758684   -2.533542463   55.359789469
    1.317442081   -2.533542463   62.481933310
    1.520125478   -2.533542463   70.313968989
    1.722808875   -2.533542463   84.950457864
    1.925492272   -2.533542463   96.122367546
    2.128175669   -2.533542463  100.051307982
    2.330859066   -2.533542463  100.765477304
    2.533542463   -2.533542463   97.335437577
    2.736225860   -2.533542463   91.326409150
    2.938909257   -2.533542463   82.927643472

   -3.141592654   -2.330859066   78.492817912
   -2.938909257   -2.330859066   68.267055238
   -2.736225860   -2.330859066   59.959077836
   -2.533542463   -2.330859066   55.748141672
   -2.330859066   -2.330859066   54.460724482
   -2.128175669   -2.330859066   53.071568656
   -1.925492272   -2.330859066   54.387327124
   -1.722808875   -2.330859066   51.655651706
   -1.520125478   -2.330859066   51.906324055
   -1.317442081   -2.330859066   53.074837046
   -1.114758684   -2.330859066   62.657814909
   -0.912075287   -2.330859066   72.844111319
   -0.709391890   -2.330859066   78.695921994
   -0.506708493   -2.330859066   83.398716457
   -0.304025096   -2.330859066   84.156181551
   -0.101341699   -2.330859066   84.683759299
    0.101341699   -2.330859066   83.866526551
    0.304025096   -2.330859066   76.834785578
    0.506708493   -2.330859066   68.291919451
    0.709391890   -2.330859066   55.517581636
    0.912075287   -2.330859066   48.360744846
    1.114758684   -2.330859066   59.929193587
    1.317442081   -2.330859066   64.859943288
    1.520125478   -2.330859066   75.329971727
    1.722808875   -2.330859066   87.502813627
    1.925492272   -2.330859066   97.522058933
    2.128175669   -2.330859066  101.189043028
    2.330859066   -2.330859066  102.337774503
    2.533542463   -2.330859066   99.347574236
    2.736225860   -2.330859066   93.886740041
    2.938909257   -2.330859066   86.628854177

   -3.141592654   -2.128175669   80.159816493
   -2.938909257   -2.128175669   69.806256051
   -2.736225860   -2.128175669   60.804571710
   -2.533542463   -2.128175669   56.189874685
   -2.330859066   -2.128175669   53.807380128
   -2.128175669   -2.128175669   53.958894531
   -1.925492272   -2.128175669   54.866436032
   -1.722808875   -2.128175669   54.721848617
   -1.520125478   -2.128175669   55.236628122
   -1.317442081   -2.128175669   59.566349377
   -1.114758684   -2.128175669   64.716932861
   -0.912075287   -2.128175669   70.796393379
   -0.709391890   -2.128175669   77.590664910
   -0.506708493   -2.128175669   82.057026330
   -0.304025096   -2.128175669   83.091094223
   -0.101341699   -2.128175669   82.575445815
    0.101341699   -2.128175669   79.676309961
    0.304025096   -2.128175669   73.590714403
    0.506708493   -2.128175669   65.869915949
    0.709391890   -2.128175669   60.154752006
    0.912075287   -2.128175669   60.234489854
    1.114758684   -2.128175669   61.369941568
    1.317442081   -2.128175669   66.035546121
    1.520125478   -2.128175669   75.303539685
    1.722808875   -2.128175669   87.604855374
    1.925492272   -2.128175669   98.049402137
    2.128175669   -2.128175669  102.355318681
    2.330859066   -2.128175669  103.681171192
    2.533542463   -2.128175669  101.230227000
    2.736225860   -2.128175669   95.761797227
    2.938909257   -2.128175669   88.346163271

   -3.141592654   -1.925492272   79.138218000
   -2.938909257   -1.925492272   67.630708251
   -2.736225860   -1.925492272   59.169883592
   -2.533542463   -1.925492272   55.230541530
   -2.330859066   -1.925492272   52.951029985
   -2.128175669   -1.925492272   52.867341056
   -1.925492272   -1.925492272   54.037389345
   -1.722808875   -1.925492272   54.391914871
   -1.520125478   -1.925492272   55.385145823
   -1.317442081   -1.925492272   56.444705787
   -1.114758684   -1.925492272   60.272766860
   -0.912075287   -1.925492272   67.441148531
   -0.709391890   -1.925492272   72.224361363
   -0.506708493   -1.925492272   76.603183810
   -0.304025096   -1.925492272   77.858621634
   -0.101341699   -1.925492272   76.664936195
    0.101341699   -1.925492272   73.598869948
    0.304025096   -1.925492272   66.594645712
    0.506708493   -1.925492272   60.221278411
    0.709391890   -1.925492272   56.596395389
    0.912075287   -1.925492272   56.622514090
    1.114758684   -1.925492272   57.710779211
    1.317442081   -1.925492272   63.892006041
    1.520125478   -1.925492272   74.727528690
    1.722808875   -1.925492272   85.894942192
    1.925492272   -1.925492272   96.339984579
    2.128175669   -1.925492272  102.132166703
    2.330859066   -1.925492272  103.180732748
    2.533542463   -1.925492272  100.527855960
    2.736225860   -1.925492272   95.196243688
    2.938909257   -1.925492272   87.435764307

   -3.141592654   -1.722808875   73.744101425
