#Iteration cv_0 cv_1
38500 -2.8481392 1.6602165
38600 -2.6063594 1.4579923
38700 -2.0843604 1.9800913
38800 -2.3420857 1.6841416
38900 -1.989783 1.2297218
39000 -2.0107721 1.4183938
39100 -1.631397 1.141469
39200 -1.8423106 1.2197741
39300 -1.7917219 1.2181501
39400 -1.7731759 1.3479215
39500 -1.8586862 1.1165939
39600 -1.6750438 0.9676651
39700 -1.9158803 1.1305299
39800 -1.9150925 1.1581098
39900 -1.6782078 0.91949237
40000 -2.4015798 1.1075938
40100 -2.4624136 1.5396894
40200 -2.3925619 1.7072389
40300 -1.8640731 2.1458541
40400 -1.7164621 2.5315868
40500 -1.7209795 2.3566352
40600 -1.6485523 2.2845827
40700 -1.7234558 2.1692814
40800 -1.8270608 2.239768
40900 -1.4656045 2.8972755
41000 -1.691447 2.6655725
41100 -0.84412294 2.5943305
41200 -1.5022815 -3.1306036
41300 -1.6461712 -3.0666485
41400 -1.1955224 -3.023574
41500 -1.417607 -3.0034866
41600 -1.4973574 -2.7202891
41700 -1.1258503 -2.782574
41800 -1.8638955 -2.9266004
41900 -2.3832576 -3.0980491
42000 -1.7675703 -3.0113455
42100 -1.7596093 -2.7618815
42200 -0.95244622 -3.0892298
42300 -1.3725809 2.8896396
42400 -1.679393 2.7274596
42500 -1.2396957 -3.0227411
42600 -1.4959883 -2.82215
42700 -1.4541783 -2.97832
42800 -1.3441168 3.1315421
42900 -1.0159041 -3.0265336
43000 -0.54037786 2.8587934
43100 -0.68183559 2.9247848
43200 -0.62827497 2.8141484
43300 -0.34361755 2.756926
43400 -0.54146437 2.8095966
43500 -1.1883457 -3.0081854
43600 -0.99792101 -2.9962532
43700 -1.4040801 2.9937197
43800 -1.4838999 -2.7295931
43900 -0.99339048 2.9486486
44000 -0.32447552 2.6725049
44100 -0.4898444 2.7520347
44200 -0.58216201 2.4125576
44300 -0.9214651 2.7485505
44400 -0.60600186 2.6601544
44500 -0.56439846 2.616206
44600 -0.79713378 2.9788663
44700 -0.58646906 2.6440078
44800 -0.59714078 2.5512709
44900 -0.84703048 2.861557
45000 -0.4032478 2.6700058
45100 -0.69387323 2.8318199
45200 -0.95079789 2.7590966
45300 -1.0324963 2.715099
45400 -1.3341502 2.4616507
45500 -1.8212314 2.9909987
45600 -2.0115602 -3.0952691
45700 -2.0107708 -3.0826731
45800 -1.4055204 -2.977521
45900 -1.4435829 -3.0159208
46000 -1.5804358 -2.8929605
46100 -1.5874782 -2.9642403
46200 -1.4252049 2.6986222
46300 -1.9944512 2.7355875
46400 -2.4166512 2.9751143
46500 -2.1908399 2.8545301
46600 -2.0666758 2.7013851
46700 -2.8311527 2.8064145
46800 -1.7415017 2.9162532
46900 -2.0254312 2.932323
47000 -2.1796841 2.7854079
47100 -2.4319151 2.8355303
47200 -2.3314847 2.7596778
47300 -2.2094007 2.8206612
47400 -2.416588 2.6282542
47500 -2.4631166 2.758706
47600 -2.3342681 2.9727079
47700 -2.7625998 -3.1125599
47800 -2.9000982 2.7893389
47900 -2.8271223 2.9422173
48000 -2.779034 2.8038183
48100 -2.7308565 2.7347698
48200 -2.754202 -3.1318691
48300 -2.8386237 -3.1059225
48400 -2.6866135 2.9463467
48500 -2.856335 -3.1156082
48600 -2.790627 3.1067979
48700 -2.9125315 3.0893671
48800 -2.8186125 2.9674138
48900 -2.8605282 2.8545619
49000 -2.8305551 -3.0073605
49100 -2.8377338 3.0735303
49200 -2.8882747 2.9672632
49300 -2.6044267 2.8203433
49400 -2.7706561 2.8143232
49500 -2.9237856 3.0700376
49600 -3.0526639 2.9420166
49700 3.0523931 2.7759762
49800 2.8607844 2.339196
49900 2.9925577 2.2046354
50000 3.0256121 2.1903283
50100 -3.0992422 3.1145102
50200 -2.2115824 -3.1276153
50300 -2.9857517 3.0713539
50400 3.0140953 -3.0406682
50500 -2.9859526 -2.8655956
50600 -2.1993233 -2.924971
50700 -2.6289372 -2.7525659
50800 -2.4452441 -2.6079709
50900 -2.5444905 -2.6135681
51000 -2.6817955 -2.7927004
51100 -2.3898103 -2.5486322
51200 -2.2400003 -2.6275107
51300 -3.0160276 -2.8982273
51400 3.0620738 -2.9788332
51500 -3.1031915 2.9106886
51600 -2.6589908 -2.8487258
51700 -2.2855241 -2.4297973
51800 -2.5155969 -2.7914228
51900 -1.8260385 2.9356216
52000 -1.4569911 2.5612972
52100 -1.8092826 2.7111574
52200 -1.6461236 2.9588001
52300 -1.7506807 2.9556557
52400 -0.66072572 2.114763
52500 -0.23588631 1.9098351
52600 -0.15898696 2.0558818
52700 0.23005971 1.9217041
52800 -0.27962026 1.8076224
52900 0.74662177 1.6987954
53000 0.40124338 2.1100523
53100 0.12361854 1.7413593
53200 0.2143897 1.8769768
53300 0.85353345 1.171033
53400 0.96615905 0.99754988
53500 0.65835305 1.123013
53600 0.73241995 1.3408807
53700 0.96286868 0.90964388
53800 0.68039446 0.69325582
53900 0.93152383 0.93476629
54000 0.91940775 0.6843498
54100 0.90266583 1.0012206
54200 0.90912296 0.83103076
54300 0.69360409 0.75144087
54400 0.73339766 0.91644362
54500 1.0943607 0.94885514
54600 0.78582152 0.90672705
54700 0.92430773 1.1233927
54800 0.9042903 0.83024956
54900 0.89013784 0.97277758
55000 0.73941761 1.0361943
55100 0.83214134 1.162536
55200 0.93900223 0.75328117
55300 0.97187576 0.96174742
55400 0.89002743 0.97210695
55500 0.74888992 1.1613137
55600 0.87264267 1.070556
55700 0.78430331 1.0194158
55800 0.85154793 1.0716056
55900 0.94630949 1.1235167
56000 0.84022274 0.9063961
56100 0.87373557 1.0827322
56200 0.71029302 1.581428
56300 0.92594788 1.6829745
56400 0.89227852 2.0445913
56500 1.3939558 1.84785
56600 0.94827291 1.8219459
56700 1.0179294 0.98747944
56800 0.55066337 1.1473829
56900 0.72873645 0.92069449
57000 0.92998696 0.78249637
57100 0.80104938 0.97835797
57200 1.0552365 1.4058861
57300 0.97401101 0.99689876
57400 0.7856681 0.75326962
57500 0.71778835 1.3120371
57600 0.65520412 0.96673641
57700 0.97870198 0.82190653
57800 1.0414829 1.0150187
57900 0.79342785 1.2113122
58000 0.63880792 0.91384888
58100 0.92002473 0.91996165
58200 0.83755018 1.351627
58300 0.85140209 0.79742142
58400 0.91652842 0.87496148
58500 0.49711163 1.2019168
58600 0.66169309 0.918084
58700 1.0360889 1.0029987
58800 0.69927911 1.2256237
58900 0.59993267 1.2726228
59000 0.806475 1.0480222
59100 0.76391552 1.5450853
59200 0.75187736 1.2222969
59300 0.79274338 1.0757901
59400 0.83388699 1.142862
59500 1.0820824 1.151517
59600 0.89820012 1.0418843
59700 0.50081464 1.0265263
59800 0.94027923 1.1147683
59900 0.90941254 1.5050394
60000 0.74371794 0.83124809
60100 1.0880754 1.3355982
60200 0.31623161 1.165246
60300 0.19671093 1.2932425
60400 0.29871634 1.3174727
60500 0.27368327 1.0635593
60600 -0.26760619 1.43084
60700 0.015690573 1.2446138
60800 0.22899813 1.3431706
60900 0.089160576 1.2381328
61000 -0.034455538 1.3549892
61100 0.49851122 0.87235709
61200 -0.18340483 1.4203329
61300 0.34941921 1.4690577
61400 1.2605762 1.2071365
61500 0.27745493 1.2285973
61600 -0.046897071 1.3443543
61700 0.11361915 1.3093314
61800 -0.14730468 1.3356241
61900 0.066425221 1.7002317
62000 0.08304927 1.4188765
62100 -0.036341582 1.4498222
62200 -0.033025819 1.4385554
62300 0.12076864 1.3978069
62400 0.11145172 1.306653
62500 0.085203 1.4780994
62600 -0.12256019 1.3619267
62700 0.66184474 1.2318196
62800 1.0738751 1.3584663
62900 1.3645301 0.97809384
63000 1.1398017 1.3853642
63100 1.244674 0.94370247
63200 1.2283689 0.94050507
63300 1.0652141 1.4086106
63400 0.2664007 1.6335236
63500 1.3748798 1.1228672
63600 1.2497372 1.271727
63700 1.1118035 1.3339707
63800 1.1207283 1.198795
63900 1.3160547 1.250254
64000 1.2955881 1.4440008
64100 1.0666135 1.1152507
64200 -0.022497615 1.4481425
64300 0.18280097 1.1797575
64400 0.0080406805 1.3229525
64500 0.38283003 1.3385912
64600 0.17349075 1.2069333
64700 0.26282267 1.1878896
64800 0.27192759 1.373326
64900 0.20635897 1.0840682
65000 0.04512262 1.3158839
65100 -0.075860186 1.3916519
65200 0.016798578 1.4627268
65300 0.15403131 1.2107866
65400 0.14506979 1.4811268
65500 0.16154705 1.3438982
65600 0.10218141 1.2380641
65700 0.16972417 1.3772203
65800 0.1456722 1.2845647
65900 0.082147339 1.3456078
66000 0.09402097 1.2703069
66100 -0.1198823 1.543719
66200 0.36363989 1.1961507
66300 0.27326689 1.3093603
66400 0.25611928 1.2896021
66500 -0.12744512 1.4136914
66600 -0.067039813 1.4177854
66700 -0.56072546 1.5565884
66800 -0.65586896 1.6608152
66900 -0.011879699 1.392474
67000 -0.25159195 1.4442101
67100 -0.84799583 1.6210854
67200 -0.80282683 1.7278767
67300 -0.42819177 1.625516
67400 -0.79347735 1.6198931
67500 -0.7912967 1.6694397
67600 -0.4495324 1.4984166
67700 -0.67416857 1.6531872
67800 0.20045373 1.3834602
67900 -0.56584069 1.4610951
68000 -0.53217661 1.502807
68100 -0.28441164 1.4739981
68200 -0.40338524 1.4226372
68300 -0.55499318 1.6055243
68400 -0.45831175 1.5489345
68500 -0.65249391 1.3875696
68600 -0.23167895 1.6037607
68700 0.019100607 1.2410531
68800 -0.19485806 1.4169808
68900 -0.052600335 1.4129777
69000 0.51592414 0.4527432
69100 0.98049251 0.64378021
69200 1.1208058 0.27595148
69300 1.027301 0.1771158
69400 1.0689404 0.12902284
69500 0.91561323 0.23783775
69600 1.1284964 0.33884674
69700 1.0593364 0.32644538
69800 0.93278328 0.39097386
69900 0.8139103 0.87985742
70000 0.59269606 0.67548061
70100 0.25819571 0.95690496
70200 0.42065176 0.5429724
70300 0.41022454 0.62991946
70400 0.25153606 0.71344448
70500 0.075306699 1.0834741
70600 0.060837677 0.91644027
70700 0.0032260145 1.102468
70800 0.17536147 0.78580812
70900 0.90700781 0.31810711
71000 1.2669167 -0.16698714
71100 1.0489657 0.34377617
71200 1.2296868 0.15685912
71300 1.2654379 0.077847408
71400 1.0326422 0.26169143
71500 1.0953273 0.045422977
71600 1.3197602 0.1274952
71700 1.2706111 0.22932332
71800 1.2041894 0.14547316
71900 1.2879799 0.44132641
72000 0.76564676 0.19288139
72100 1.4472075 0.20399436
72200 1.2941928 0.24245156
72300 1.0479408 0.062923003
72400 1.0369748 0.41207515
72500 1.2096646 0.13536293
72600 1.1866082 0.096115411
72700 1.295851 0.1271619
72800 1.1920814 -0.03794203
72900 1.4891253 0.088236942
73000 0.38373679 0.82861419
73100 1.2080383 0.4841679
73200 1.2852593 0.3409311
73300 1.0277248 0.29274842
73400 1.3451342 0.0096211673
73500 1.1892894 -0.0033957011
73600 1.2612846 0.0030263146
73700 1.091245 0.12472424
73800 1.4274475 -0.084927277
73900 1.0895559 -0.170656
74000 1.2735318 0.47506474
74100 1.2681376 0.29937251
74200 1.5369226 0.32343811
74300 1.3475076 0.46917766
74400 1.4064134 0.81122203
74500 1.6798763 0.94157801
74600 1.2687394 0.47537488
74700 1.4944689 0.66496376
74800 1.2297761 0.94548745
74900 1.2963905 0.65496389
75000 1.3048967 0.57956162
75100 0.88836541 0.29233754
75200 0.96057599 0.53960562
75300 1.1147166 0.35089094
75400 1.1991375 0.088943475
75500 1.3211777 0.016373154
75600 0.96435205 0.32470632
75700 1.1662311 0.63551148
75800 0.45330674 0.9963218
75900 1.515474 0.27111518
76000 0.65832488 0.51605791
76100 0.7385136 0.46225374
76200 1.5950866 0.13053435
76300 1.0927114 -0.077402071
76400 1.4112031 0.55706499
76500 1.4000123 0.8080181
76600 1.5279573 1.065091
76700 1.4567782 0.71096737
76800 1.1745564 0.49485439
76900 1.5757886 0.42175395
77000 1.0248449 0.548224
77100 1.2172318 0.34421414
77200 1.185013 0.51589212
77300 1.3771908 0.18396487
77400 1.5219163 0.0088897203
77500 1.3569263 -0.018782713
77600 1.2813594 -0.13620141
77700 1.1048097 0.091006892
77800 1.3847872 0.33629912
77900 1.6276219 0.21401941
78000 0.96346886 0.83336418
78100 1.3700857 0.705671
78200 1.538347 0.62471803
78300 1.339394 0.61203248
78400 1.4223235 0.64985788
78500 1.365299 0.97097336
78600 1.4409863 0.63011383
78700 1.4059987 0.88998802
78800 1.4087213 0.38207347
78900 1.2640872 0.23878814
79000 0.95904404 0.30531415
79100 1.1990313 0.41637313
79200 1.585049 0.65399985
79300 0.7053911 0.64831284
79400 1.2048522 0.088268669
79500 1.1407288 0.41781873
79600 1.0996552 0.31822239
79700 1.3448588 0.40863742
79800 1.0004187 0.080450773
79900 1.4975958 0.31984715
80000 1.1755389 0.36179327
80100 0.46696632 0.91719035
80200 -0.17349836 1.7162057
80300 -0.16934032 1.9184802
80400 -0.164898 1.6259298
80500 -0.3081014 1.9473909
80600 -0.10340748 2.1969355
80700 0.093064223 2.3957421
80800 0.25978754 2.6048932
80900 -0.058374379 2.5949189
81000 0.099217768 2.5475378
81100 -0.17490537 2.5147432
81200 0.017234726 2.3583205
81300 -0.039442191 2.3256474
81400 -0.16371479 2.7443886
81500 -0.067990218 2.5222351
81600 -0.22642179 2.5452373
81700 -0.23533094 2.4595116
81800 -0.2448889 2.6017062
81900 0.21244209 2.1437409
82000 -0.24030189 2.6154055
82100 -0.46228465 2.7228566
82200 -0.17137743 2.4991369
82300 -0.30685455 2.2824642
82400 -0.38841524 2.8431725
82500 -0.50698409 2.7991534
82600 -1.1318078 -2.7872543
82700 -1.4524906 -3.0325331
82800 -0.27791927 2.7844829
82900 -0.89560165 -3.0489902
83000 -1.0795723 -2.819732
83100 -1.8925942 -2.5764337
83200 -1.9126804 -2.3446408
83300 -1.8827349 -2.2522242
83400 -1.9353038 -2.3543281
83500 -2.0628446 -2.3161293
83600 -2.0282919 -2.345786
83700 -1.9822882 -2.3861444
83800 -1.8943576 -2.2264398
83900 -2.151442 -2.3683336
84000 -1.7988281 -2.517798
84100 -1.9312953 -2.1839971
84200 -1.5267434 -2.3076558
84300 -1.9737837 -2.5003256
84400 -1.8245738 -2.5021885
84500 -1.8568843 -2.7890588
84600 -1.9454781 -2.5878201
84700 -1.9968773 -2.5439706
84800 -1.7906118 -2.3304034
84900 -1.7389486 -2.3223942
85000 -1.644444 -2.3656508
85100 -1.9059914 -2.3407734
85200 -1.8087008 -2.6888478
85300 -1.6048173 -2.7241976
85400 -1.7624603 -2.4078756
85500 -2.1780714 -2.287171
85600 -1.9739613 -1.8531172
85700 -2.3779904 -1.1300464
85800 -1.7430496 -1.4568123
85900 -1.6271207 -1.4164938
86000 -1.1648055 -1.1068225
86100 -1.829855 -0.96413555
86200 -1.4088409 -1.257761
86300 -1.4694668 -1.0548991
86400 -1.9410694 -1.0719909
86500 -1.5527475 -0.82564601
86600 -1.3346011 -0.91851955
86700 -1.4603044 -0.78736316
86800 -1.1667907 -0.57260449
86900 -0.66968045 -0.71799258
87000 -1.0094624 -0.95818317
87100 -0.78219904 -0.71765344
87200 -1.2487297 -0.44830196
87300 -1.4607744 -0.20861631
87400 -1.1064639 -0.28384802
87500 -0.98100983 -0.79046231
87600 -1.0098443 -0.90882111
87700 -0.88224659 -0.96675498
87800 -1.0355787 -0.45277648
87900 -1.11162 -0.27144106
88000 -1.0892851 -0.66768147
88100 -0.92668886 -0.80456778
88200 -1.086669 -0.93246951
88300 -1.179221 -0.70530192
88400 -1.5928628 -0.55141818
88500 -1.5534962 -0.44212626
88600 -0.95990546 -0.76212191
88700 -1.295053 -0.71093999
88800 -1.4007439 -0.29818358
88900 -1.2681683 -0.42378637
