#Iteration cv_0 cv_1
9300 0.66565936 -2.955979
9400 1.5083668 2.7535353
9500 0.34848763 -3.0743078
9600 1.0935388 2.780335
9700 1.1310703 2.7562942
9800 1.5091769 2.9189473
9900 0.98326825 3.0024593
10000 1.1066642 2.6723711
10100 1.1827062 2.0543131
10200 0.68850507 1.9400232
10300 0.73249999 2.3440876
10400 1.2765983 2.2524573
10500 1.0215754 2.4053462
10600 0.52074114 2.4970567
10700 1.265533 2.2027495
10800 0.95840245 1.4040565
10900 0.94438633 1.6217324
11000 1.0080533 1.5858546
11100 0.73830212 1.2840762
11200 1.1520523 0.71184
11300 0.6192422 0.91795219
11400 1.0721434 0.67031228
11500 1.0041218 0.73684194
11600 0.63254569 0.88468662
11700 0.94447624 0.47216373
11800 0.82560325 0.60253518
11900 0.78056415 0.64559432
12000 0.84785165 0.64215793
12100 0.80614547 0.63927431
12200 0.91176113 0.57208642
12300 0.79670968 -0.022000048
12400 0.96340525 -0.020362222
12500 1.0410911 0.38298603
12600 0.94001591 0.32926826
12700 0.61919426 1.1843362
12800 0.9794625 1.0544301
12900 1.0922826 0.38138214
13000 0.80433743 1.165849
13100 0.73857284 0.83098451
13200 1.0154544 0.88218941
13300 0.99169546 0.80429189
13400 1.1214614 0.27384237
13500 0.99322096 0.65418626
13600 1.0035576 1.1500101
13700 1.0758006 0.76943239
13800 1.0816808 0.75075185
13900 0.99184311 0.79349575
14000 0.87049406 0.90016785
14100 0.88138541 1.0998367
14200 0.92191429 0.71998635
14300 0.7325922 1.4520573
14400 1.3050407 1.0068353
14500 1.0636024 1.6779904
14600 0.74734851 1.4366398
14700 1.0828197 0.91324865
14800 0.79514327 1.2127426
14900 0.52544966 0.99481461
15000 0.78881572 1.4167946
15100 0.75373331 1.4237041
15200 0.6343068 1.0676739
15300 1.5382822 0.65868596
15400 1.0242975 0.54963089
15500 0.76603998 0.99613246
15600 0.78824181 0.90140133
15700 0.91714208 1.1889948
15800 0.87176004 1.2008863
15900 1.4704874 0.43244812
16000 1.0335924 0.20040061
16100 1.373014 0.21904319
16200 0.85037251 0.75617048
16300 0.36884816 1.1601068
16400 0.51529614 1.2900548
16500 0.75347606 1.5030157
16600 1.4146058 1.8846914
16700 0.64902221 1.9904908
16800 1.5089724 1.9725526
16900 0.61560493 2.4069478
17000 0.75354247 1.8150716
17100 0.93056624 1.7659939
17200 0.58925473 1.8199308
17300 0.78710519 1.6897191
17400 0.63760888 2.2865262
17500 0.70814378 2.3566462
17600 1.0798691 1.7681926
17700 0.50920805 1.7755303
17800 0.93378732 2.0267297
17900 0.8136982 2.7207573
18000 0.93780784 2.2782379
18100 0.87002773 2.657629
18200 1.0816714 2.4997391
18300 0.97779842 3.0467538
18400 1.1819951 -2.8318809
18500 1.0385344 2.9257673
18600 0.74628908 2.5999101
18700 1.220699 2.7969409
18800 0.75790347 2.9308257
18900 1.1542583 2.6128537
19000 1.3748558 -2.8298093
19100 0.76880256 -2.9963085
19200 1.4270349 -3.0120903
19300 0.99683713 -2.9361984
19400 1.0587 3.0219177
19500 0.98875739 -3.1335379
19600 0.99371473 -3.0845833
19700 0.98284819 3.1259395
19800 1.0019267 -3.1293517
19900 1.0847424 -3.0539687
20000 0.95082548 3.0533909
20100 1.4061699 2.354318
20200 1.5081683 2.3563775
20300 1.620534 1.9111623
20400 1.5278532 2.5963979
20500 1.5539607 2.7319921
20600 1.5160594 2.1856628
20700 1.2837104 2.7685421
20800 1.4166391 -3.111454
20900 1.7293942 2.6521138
21000 1.388185 1.9623562
21100 1.5077128 2.3345889
21200 1.3167563 1.3996782
21300 1.1556267 1.5627283
21400 1.4918262 1.3123345
21500 1.5177391 1.9294028
21600 1.4688645 2.0556676
21700 1.6095499 2.4333861
21800 1.6362223 2.1407367
21900 1.5275656 2.2595839
22000 1.4802309 2.2234638
22100 1.4080406 2.2938387
22200 1.5578024 2.028921
22300 1.4158472 2.2145824
22400 1.6734998 2.4130436
22500 1.3031253 2.0375944
22600 1.920193 2.6075246
22700 1.1742132 3.0276608
22800 1.7947891 3.0633664
22900 1.652568 2.6908078
23000 1.7541953 1.9306039
23100 1.5066014 2.2218317
23200 2.0383318 2.3866114
23300 1.450156 2.6095757
23400 1.295393 2.3996009
23500 1.6167366 2.4906481
23600 1.655339 2.5730105
23700 1.3822742 2.1974499
23800 1.4356511 2.3854835
23900 1.3615935 2.4013981
24000 1.4276126 2.2535504
24100 1.5198361 2.3891321
24200 1.2154409 2.2299927
24300 1.5594365 2.2478827
24400 1.5953034 2.4227838
24500 1.5926482 2.9008219
24600 1.6349116 2.466548
24700 1.617127 2.6346287
24800 1.7079232 2.5174242
24900 1.6041018 2.3697581
25000 1.550535 2.4543894
25100 1.5516549 3.0001988
25200 1.8711853 2.9411489
25300 1.788928 2.837472
25400 2.3064128 2.9921286
25500 -2.9103608 -3.1014858
25600 -2.8197007 -2.978962
25700 -2.0630611 -3.0469411
25800 -1.7454373 -2.9325263
25900 -2.2762417 -2.7850213
26000 -2.3321585 3.1167455
26100 -1.9341683 -2.7435116
26200 -2.0467714 -2.7677632
26300 -1.5799709 -2.6630372
26400 -2.5752765 -2.5036943
26500 -2.5942202 -2.8289697
26600 -2.5909296 -3.058727
26700 -3.0898937 -2.9712986
26800 -2.3620378 -2.7756832
26900 -2.2584935 -2.7576149
27000 -3.0563246 -2.8637598
27100 -2.6144059 -2.6717655
27200 -2.565534 -2.9546841
27300 -2.6756299 -3.0825488
27400 -2.6913452 -3.0402399
27500 -2.3682874 -2.7460491
27600 -2.8256401 -2.9858867
27700 -2.0584818 -2.6091384
27800 -2.8757626 -2.7774072
27900 -2.8094292 -2.8469581
28000 -2.8061393 -3.0691361
28100 -2.5470501 -2.7861904
28200 -2.9608857 -2.9719806
28300 -2.6672639 -2.9736397
28400 -2.4114099 -2.9136076
28500 -2.5515716 -2.8789468
28600 -2.2617312 -2.4938163
28700 -2.6102268 -2.8760696
28800 -2.0689492 -2.9022307
28900 -2.4032298 -2.8656842
29000 -2.4641061 -3.0092758
29100 -2.3299576 -2.9891756
29200 -2.4642954 3.1313991
29300 -2.5036389 -2.9104684
29400 -2.6225382 -2.9305418
29500 -2.3424754 -2.9683386
29600 -2.7912366 -2.8797496
29700 -2.3190468 -2.8717964
29800 -2.4559539 -2.9871315
29900 -2.3601774 -2.9203588
30000 -2.5561917 -2.9424753
30100 -2.5522701 -2.2244934
30200 -1.9436355 -2.1064381
30300 -1.6712025 -2.4535254
30400 -2.2245271 -2.2877602
30500 -2.2306393 -2.1591352
30600 -2.3456508 -2.1279572
30700 -1.9639884 -2.1303833
30800 -2.2229789 -2.1186614
30900 -2.4794107 -2.2993653
31000 -2.6376446 -1.8586257
31100 -2.5061206 -1.7860351
31200 -2.0653606 -1.4046253
31300 -2.2919702 -1.5188893
31400 -2.6524837 -1.6849846
31500 -2.4420175 -1.8213698
31600 -2.1205213 -1.6129847
31700 -1.7094562 -1.9966782
31800 -1.9708643 -1.5762191
31900 -2.1970257 -1.0647237
32000 -2.5146335 -0.23409544
32100 -1.7912695 -0.44914264
32200 -1.2804066 -0.68388297
32300 -1.3050897 -0.40863405
32400 -1.9137163 -0.34723158
32500 -1.6699298 -0.41311335
32600 -2.3202234 -0.34898457
32700 -1.692331 -0.36715851
32800 -1.8000882 -0.74532502
32900 -2.5644545 -0.086823361
33000 -2.0330637 0.32843672
33100 -2.5593556 0.35600531
33200 -1.6664127 -0.16236796
33300 -2.2168866 -0.48414507
33400 -2.6869085 -0.21956468
33500 -2.0547069 0.48751865
33600 -1.9010993 0.09176809
33700 -2.180872 0.10220009
33800 -2.5261155 0.19062125
33900 -2.4866907 -0.24653475
34000 -2.4727806 -0.060223585
34100 -2.3687428 0.34103155
34200 -2.7021504 0.17563301
34300 -2.6584599 -0.3102545
34400 -2.3265868 0.57116851
34500 -2.2315248 0.44871191
34600 -2.7396031 0.73669761
34700 -2.739727 0.59428068
34800 -2.5025212 0.32421467
34900 -2.6177747 0.48239648
35000 -2.5260079 -0.1604765
35100 -2.6372115 -0.68870001
35200 -2.7178913 -0.82211025
35300 -2.5118936 -0.76709671
35400 -2.523386 -0.76433491
35500 -2.6994043 -0.72251479
35600 -2.392255 -0.415538
35700 -2.6114666 -0.34952889
35800 -2.8007421 -0.6287809
35900 -2.0171901 -0.55513964
36000 -1.3013725 -0.93198377
36100 -1.6391098 -0.84838295
36200 -1.3704059 -0.79772274
36300 -1.5372873 0.015122009
36400 -1.3796494 -0.41755632
36500 -1.3499572 -0.39194703
36600 -1.2924812 -0.05448469
36700 -1.0748974 -0.19670007
36800 -1.2590025 -0.14676073
36900 -1.1882598 -0.22263462
37000 -1.3594453 -0.33170013
37100 -1.4923711 -0.99230519
37200 -1.9568719 -0.32296003
37300 -1.6589224 -0.89479831
37400 -1.4307141 -0.45208891
37500 -1.1928151 0.34991169
37600 -1.4722066 1.0625704
37700 -1.2702161 0.18500801
37800 -1.4480118 -0.48583349
37900 -1.558199 -0.96470866
38000 -1.1121451 -1.1061127
38100 -1.6215629 -0.83471747
38200 -1.5704443 -1.0783815
38300 -1.2229248 -0.61240228
38400 -1.4175173 -0.087328639
38500 -1.3543331 -0.47466081
38600 -1.4976912 -0.57578758
38700 -1.9861293 -0.92772512
38800 -1.4031559 -1.053993
38900 -1.5570267 -0.92835264
39000 -1.2450222 -1.0935374
39100 -1.2505908 -0.93259668
39200 -1.1589006 -0.68737468
39300 -1.2851609 0.0565134
39400 -1.1800382 -0.028109988
39500 -1.1081081 -0.16961131
39600 -1.5181322 -0.044502471
39700 -1.4436565 0.71667768
39800 -1.2567657 0.34521808
39900 -1.4060968 0.44927072
40000 -1.2050437 0.40377348
40100 -0.94603218 0.38899209
40200 -1.3492584 1.1125219
40300 -1.128553 1.4793401
40400 -1.5665667 1.9338338
40500 -1.1812835 2.1200467
40600 -1.1904323 1.9080128
40700 -1.164888 2.0877758
40800 -1.4756896 2.4424492
40900 -1.39831 1.80871
41000 -1.6112021 1.7483795
41100 -1.3343552 1.5330459
41200 -1.2807751 1.2851791
41300 -1.6369865 1.8984934
41400 -1.7645281 2.5677859
41500 -1.3195837 2.7393411
41600 -1.8064819 2.1174793
41700 -1.7798541 1.9772823
41800 -1.9058009 2.5069022
41900 -1.1994894 3.0173312
42000 -1.4573267 2.6159555
42100 -1.3835029 2.2882099
42200 -1.1960307 2.2386497
42300 -1.1909026 2.2780904
42400 -1.6293185 2.0932904
42500 -1.2474046 2.510423
42600 -1.4356274 2.9247778
42700 -1.1613276 2.574146
42800 -1.511464 2.7612086
42900 -0.8425635 2.6769435
43000 -1.3274566 2.8866609
43100 -1.0822258 -3.118584
43200 -1.031323 2.7063337
43300 -1.3056957 2.495973
43400 -1.0301339 2.586024
43500 -1.3409168 2.7055233
43600 -0.84957978 2.5029842
43700 -1.5528823 2.3646366
43800 -1.1458286 2.2130637
43900 -1.2679436 2.3154809
44000 -1.5748281 2.9178474
44100 -1.3436234 2.8853317
44200 -1.1920798 3.091757
44300 -1.3757243 3.0300907
44400 -1.2515951 3.009526
44500 -1.4169978 2.8062473
44600 -1.2435072 -3.0448887
44700 -1.2598309 2.2834707
44800 -0.85863213 2.2845852
44900 -1.5291855 2.7024249
45000 -1.3462732 3.0815581
45100 -1.826344 3.0030769
45200 -1.4120408 3.1274498
45300 -1.6623756 2.6096016
45400 -0.94610529 2.7327354
45500 -0.64818655 2.6069029
45600 -1.0864941 3.0110058
45700 -1.1257716 2.4155014
45800 -0.75491784 1.8976782
45900 -1.0094247 1.5529226
46000 -1.0923202 1.7310307
46100 -0.87148251 1.5069889
46200 -1.6335514 1.6073625
46300 -1.5927023 1.3557078
46400 -1.7627745 1.4871106
46500 -1.5409201 1.6540328
46600 -1.215561 2.173035
46700 -1.4019648 1.9441874
46800 -1.2070854 2.1874173
46900 -1.6598233 1.911528
47000 -1.5846004 1.3285497
47100 -1.8827386 1.5621527
47200 -1.6427383 1.7468808
47300 -1.5397234 1.5242547
47400 -1.8711557 1.6949172
47500 -2.045736 1.079026
47600 -1.3075777 0.58711437
47700 -1.169893 0.97673781
47800 -1.0714503 1.0595644
47900 -1.8596836 0.93986563
48000 -2.0624524 1.3137974
48100 -2.3613316 1.7746171
48200 -2.745136 1.8472129
48300 -2.7296823 1.8437824
48400 -2.4824105 1.7435481
48500 -2.7670381 1.6851784
48600 -2.941886 2.0855675
48700 -2.7767137 1.8234144
48800 -2.9331076 2.2147008
48900 -2.6126189 2.5708895
49000 -2.4915821 1.9076775
49100 -2.401009 1.9643515
49200 -2.5498875 2.2725152
49300 -2.0882574 2.1060037
49400 -2.4863083 1.886344
49500 -2.6838299 2.2080763
49600 -2.6811311 2.1499756
49700 -2.5870719 1.9536427
49800 -2.6408549 1.6415415
49900 -2.4351564 1.9410015
50000 -2.9986908 2.12233
50100 -3.11501 1.2847084
50200 -2.8059619 1.1706407
50300 -2.5745828 1.0950125
50400 -2.2496884 0.82297526
50500 -2.3321966 0.77902594
50600 -2.0407817 0.13167689
50700 -1.8722753 0.11055812
50800 -2.1025751 0.20384149
50900 -2.2001444 0.027960344
51000 -2.1666288 0.50350086
51100 -1.9752821 0.2332001
51200 -2.2515019 0.79685922
51300 -2.181655 0.27212535
51400 -2.6133506 0.642599
51500 -2.5883674 0.77013947
51600 -2.5925138 0.94658359
51700 -2.2971207 0.8092633
51800 -2.760772 0.52364982
51900 -2.8043971 1.1628808
52000 -2.4576426 0.87826301
52100 -2.5178763 0.95694463
52200 -2.5328556 0.6420971
52300 -2.7302732 0.632899
52400 -2.1480208 0.28243139
52500 -2.1310233 0.22985006
52600 -2.5153552 0.65362078
52700 -2.364758 0.89452716
52800 -2.2487622 0.88499936
52900 -2.4790568 0.86343418
53000 -2.4168947 0.8609172
53100 -2.2141827 0.91529285
53200 -2.4670214 0.74837999
53300 -2.3847411 1.0046555
53400 -2.3219982 1.0102765
53500 -2.5322726 0.68581807
53600 -2.1774062 0.73854045
53700 -1.9919365 -0.033703
53800 -1.7210783 -0.15326491
53900 -2.1139684 0.19612238
54000 -1.9636933 0.24490269
54100 -2.1502992 0.79865298
54200 -2.3157877 0.92426248
54300 -2.4207857 0.96169661
54400 -2.4088104 0.66452117
54500 -2.3457167 0.68177188
54600 -2.5079745 0.71914835
54700 -2.2724462 0.7834136
54800 -2.6356459 0.19009971
54900 -2.9073055 0.28697514
55000 -3.1046733 0.10818425
55100 -3.135149 -0.5612845
55200 -2.6161436 -0.59282553
55300 -2.9494606 -0.70039126
55400 -3.049014 -0.75097266
55500 -2.9973061 -0.57562442
55600 -2.9808369 -0.83889777
55700 -3.0375516 -0.79358856
55800 -2.9293816 -0.93832695
55900 -2.9112597 -0.72164767
56000 -2.9198189 -0.67644654
56100 -3.0071769 -0.84256539
56200 -2.9991363 -0.96639458
56300 -2.6558716 -0.90303302
56400 -2.9716016 -1.1836468
56500 -2.7657364 -1.0430197
56600 -2.7733407 -0.92299711
56700 -3.0038303 -1.0686381
56800 -2.8724845 -1.164841
56900 -3.0047638 -0.39044435
57000 -2.8496133 -0.85734917
57100 -2.8007514 -0.63892809
57200 -2.8992713 -0.71446393
57300 -2.9077737 -0.49997877
57400 -2.9656862 -0.90582221
57500 -2.7078741 -0.97395184
57600 -3.0115421 -0.88461251
57700 -3.0275423 -1.0242181
57800 -2.9940241 -1.4435482
57900 -2.7440571 -1.2261302
58000 -2.7067254 -0.77136514
58100 -3.1182185 -0.53507126
58200 -2.9794709 -1.092947
58300 -2.8065625 -0.95354652
58400 -2.8236517 -0.71810722
58500 -2.960505 -1.1392622
58600 -3.1339806 -0.63068833
58700 -2.9128411 -0.7871635
58800 -3.0122164 -0.82669444
58900 -2.6345694 -0.91643734
59000 -2.7579373 -0.82210477
59100 -2.8759616 -0.88319983
59200 -2.7792501 -0.86561157
59300 -2.9856347 -0.73203205
59400 -1.8931849 -0.777712
59500 -2.393946 -0.73485781
59600 -2.8706421 -0.84325983
59700 -2.9990258 -1.2097131
59800 -3.0656574 -0.81333456
59900 -2.9948245 -1.093131
60000 -3.0489355 -1.0795952
60100 -2.7780581 -1.5678385
60200 -2.6572247 -1.0949653
60300 -2.3726678 -1.3636048
60400 -2.2292591 -1.3266788
60500 -2.0514591 -0.46282697
60600 -1.6077254 -0.86596633
60700 -1.7390197 -0.91345981
60800 -2.0768225 -0.22500815
60900 -1.9728256 -0.71869685
61000 -1.9613189 -0.68292656
61100 -1.9935341 -0.16852519
61200 -2.1101862 -0.43459519
61300 -1.8197004 -0.26936479
61400 -2.0688657 -0.45626324
61500 -2.6250788 0.071913624
61600 -2.0465995 0.23903962
61700 -1.8909499 -0.35937034
61800 -2.1491507 -0.28784371
61900 -2.4837635 0.043039015
62000 -2.9359304 -0.04622442
62100 -2.2417769 0.0054315557
62200 -2.1578439 -0.36792947
62300 -2.61122 -0.046706171
62400 -2.3419653 -0.19171003
62500 -2.0387857 -0.70114037
62600 -2.2777802 -0.29885589
62700 -2.4089125 0.046567966
62800 -2.8382505 -0.30664928
62900 -2.947408 0.1339649
63000 -2.61571 0.37761136
63100 -2.7918275 -0.17997374
63200 -1.7319353 -0.21947017
63300 -2.1711298 -0.84282649
63400 -1.9558219 -0.67183142
63500 -1.9616321 -0.39029144
63600 -1.8005759 -0.75270613
63700 -2.0898168 -0.41586327
63800 -2.0592603 -0.40651915
63900 -1.9261003 -0.59310995
64000 -2.1489451 -0.4983425
64100 -2.2960589 -0.37236078
64200 -2.3614363 -0.41872441
64300 -1.8941479 -0.4750938
64400 -1.3293139 -0.55600344
64500 -0.71911544 -0.88059639
64600 -0.71439965 -0.99819965
64700 -0.73666337 -1.1233851
64800 -0.95534395 -0.77678721
64900 -1.2020569 -1.0020659
65000 -0.90411503 -1.0745055
65100 -1.0367505 -1.4643522
65200 -1.1704784 -1.6629087
65300 -1.0564377 -1.6479331
65400 -1.5391255 -1.5557039
65500 -1.5602197 -1.9606915
65600 -1.5369457 -1.7054799
65700 -1.495592 -1.6925151
65800 -1.3192364 -1.9561743
65900 -1.1862608 -1.8484478
66000 -1.1132042 -1.709245
66100 -1.4160727 -1.5859973
66200 -1.5566014 -1.6108764
66300 -1.3015949 -2.0608102
66400 -1.2312272 -2.1072365
66500 -1.0967465 -1.9655536
66600 -1.5298154 -1.5375668
66700 -1.4320817 -1.7315386
66800 -1.2968265 -1.7495048
66900 -1.2397997 -1.8801915
67000 -1.5758021 -1.7331474
67100 -1.4794699 -1.5263808
67200 -1.5862131 -1.6261262
67300 -1.39152 -1.7929993
67400 -1.3342984 -2.20095
67500 -1.269601 -1.9665941
67600 -1.5365807 -1.9183736
67700 -1.6070168 -1.5280373
67800 -1.4224019 -1.4008454
67900 -1.4807363 -2.2902822
68000 -1.0341659 -2.654287
68100 -1.7146953 -1.9740532
68200 -1.3304694 -1.7266482
68300 -1.1617419 -1.5003763
68400 -1.2806319 -1.6679268
68500 -1.1618173 -1.3994201
68600 -1.4436543 -1.5209232
68700 -1.1018585 -1.5923959
68800 -1.3670037 -1.4508324
68900 -1.5019373 -1.5326131
69000 -1.3707044 -1.7878049
69100 -1.2546984 -1.8541243
69200 -1.4149257 -1.4518649
69300 -1.3351425 -1.7045889
69400 -1.4863689 -1.6828504
69500 -1.3139228 -1.6175662
69600 -1.5161728 -1.453623
69700 -1.3880838 -1.3841521
69800 -0.93254593 -1.7584266
69900 -1.4404785 -1.4093027
70000 -1.5047197 -1.9014402
70100 -1.7045955 -1.0997407
70200 -1.8751222 -1.5147258
70300 -1.7484448 -1.5098658
70400 -1.8887188 -1.5591012
70500 -1.8672128 -1.9243355
70600 -1.6375551 -1.5527706
70700 -1.7783677 -1.7334439
70800 -2.0544193 -1.5170489
70900 -1.7877151 -1.7313171
71000 -1.638539 -1.3198023
71100 -1.5941743 -1.6130821
71200 -1.7006167 -1.2927635
71300 -1.7230907 -1.5765841
71400 -2.0094131 -1.7159145
71500 -1.9416164 -1.2376334
71600 -2.0694815 -1.7065259
71700 -1.8669061 -1.4847875
71800 -1.8483459 -1.8868658
71900 -1.8468574 -1.8392088
72000 -2.6182915 -2.17768
72100 -2.644517 -2.3117425
72200 -2.6912664 -2.291233
72300 -2.666186 -2.4737135
72400 -2.7767616 -2.5082473
72500 -2.4089352 -2.2933589
72600 -2.9524573 -2.6954439
72700 -2.4902655 -2.6855701
72800 -2.3165102 2.959649
72900 -2.4379799 2.9187529
73000 -2.9232348 3.1330236
73100 -2.6900245 3.1270153
73200 -2.6960676 -2.7337507
73300 -2.863595 -2.608811
73400 3.0006226 -3.0282734
73500 -3.0779653 -2.779784
73600 -2.6817006 -3.001787
73700 -2.721456 3.1143922
73800 -2.4188985 -2.6805341
73900 -3.0836926 -3.1104584
74000 -2.7926584 -3.1006066
74100 -2.6360442 -3.0744884
74200 -2.8561987 -3.0995193
74300 -2.5429726 -3.1027288
74400 -2.7552697 3.125695
74500 -2.5713675 3.1363881
74600 -2.363829 2.914864
74700 -2.7612258 -3.0812051
74800 -2.5712238 -3.1312826
74900 -1.9575541 -3.0700213
75000 -1.6377698 -2.8698095
75100 -1.4336115 -2.6061544
75200 -1.7377181 -2.6584781
75300 -1.4704634 -2.5681469
75400 -1.5650584 -2.586804
75500 -1.6788798 -2.4833524
75600 -2.1866287 -2.7041793
75700 -1.863543 -2.4061536
75800 -1.8503664 -2.3482729
75900 -1.859082 -2.5028539
76000 -1.4854975 -2.6407145
76100 -1.7672664 -2.420963
76200 -1.6965853 -2.2981742
76300 -1.7566264 -2.641489
76400 -1.8012022 -2.5662803
76500 -1.7277667 -2.5426178
76600 -1.5986783 -2.5130741
76700 -1.8699556 -2.643081
76800 -1.5397646 -2.5276736
76900 -1.6617418 -2.5254215
77000 -1.8516889 -2.5453628
77100 -2.1217071 -2.5754448
77200 -1.5719462 -2.6331539
77300 -1.9660136 -2.5472976
77400 -1.7157289 -2.5901949
77500 -1.932389 -2.7039746
77600 -1.7517845 -2.6661817
77700 -1.1222135 -2.5738837
77800 -1.1681022 -2.9403759
77900 -1.0376164 -2.7906808
78000 -0.89007984 -3.0656441
78100 -1.2928434 -3.1177073
78200 -0.96753913 -2.9612636
78300 -1.5238643 -2.7843628
78400 -2.1422939 -2.7926999
78500 -1.3162846 -2.7092001
78600 -0.85820038 -3.1336906
78700 -0.7683201 -3.1159962
78800 -1.0506959 -2.8676456
78900 -1.7306628 -2.553991
79000 -1.6701333 -2.5967752
79100 -1.9333474 -2.8613475
79200 -1.6390518 -2.5373892
79300 -1.2579263 -3.0710567
79400 -1.4082952 -3.0254772
79500 -1.294287 -2.7146959
79600 -1.0606966 -2.6666764
79700 -1.33704 -2.8942534
79800 -0.87076697 -3.0573273
79900 -0.95002045 -3.1272892
80000 -1.0721202 -2.9708402
80100 -1.2039432 -2.1145543
80200 -1.264114 -2.3805979
80300 -0.96063935 -2.1963495
80400 -1.0123306 -2.4512731
80500 -0.88299224 -2.3058797
80600 -1.0337736 -2.0901355
80700 -0.95357413 -1.997683
80800 -1.1240878 -2.1930344
80900 -1.0339411 -2.3012095
81000 -1.0661905 -2.166793
81100 -0.85540765 -2.0542513
81200 -0.71352834 -1.3811073
81300 -0.47328259 -1.2268273
81400 -0.23904151 -1.2781914
81500 -0.24580363 -1.1146704
81600 -0.2412673 -1.2982052
81700 -0.12334998 -1.3675566
81800 -0.2743379 -1.4544
81900 -0.38246991 -1.1804101
82000 -0.27196049 -1.0570875
82100 -0.85651137 -0.11593328
82200 -0.75164799 -0.30871914
82300 -0.91687039 -0.34648236
82400 -0.84073411 -0.22813784
82500 -0.91352756 -0.17556752
82600 -0.79042382 -0.30898295
82700 -0.93240273 -0.14095749
82800 -0.58021175 -0.26927749
82900 -1.0914278 -0.16131697
83000 -0.82868799 -0.12098271
83100 -0.79631492 -0.26117887
83200 -0.99418888 -0.16468114
83300 -0.85729656 -0.02000426
83400 -1.1810059 -0.12848215
83500 -0.71024654 -0.2503622
83600 -0.98021304 -0.33804845
83700 -1.0986996 0.056169417
83800 -0.92883369 -0.14004267
83900 -1.0665661 -0.22730174
84000 -0.7154992 -0.25604582
84100 -0.9194955 -0.29438534
84200 -0.75749557 -0.43937242
84300 -1.0930996 0.061961545
84400 -0.99020146 -0.078685123
84500 -1.2312771 0.019677438
84600 -0.8448961 -0.25322973
84700 -0.82028 -0.21728221
84800 -0.60004211 -0.067990561
84900 -1.177929 -0.2505597
85000 -1.2174466 -0.049065803
85100 -1.4213975 -0.59923135
85200 -0.31641123 -1.8306762
85300 -1.1121518 -1.4564189
85400 -0.51785237 -1.5207956
85500 -1.6002328 -0.71129084
85600 -0.74572949 -0.97130222
85700 -1.7452618 -0.65179259
85800 -2.3616497 -0.31461829
85900 -2.0065514 -0.15829424
86000 -0.78457436 -0.70513086
86100 -0.26518963 -0.60588705
86200 -0.14030194 -0.75713507
86300 -0.055733418 -0.76389227
