#Iteration cv_0 cv_1
38900 -1.2028621 1.6839075
39000 -1.0964271 1.6163642
39100 -1.0277357 1.529957
39200 -0.88037607 1.7759309
39300 -1.3182893 1.4054979
39400 -1.1655411 1.0554167
39500 -1.4845192 0.6324892
39600 -1.4450074 1.4069169
39700 -1.3132784 1.4658775
39800 -1.353746 1.4677456
39900 -1.3741362 0.71665895
40000 -2.0132466 0.55364991
40100 -2.0943072 0.27298883
40200 -2.1259545 0.26885595
40300 -2.5167507 0.37191926
40400 -2.7501137 1.3471863
40500 -2.6025734 0.92199589
40600 -2.8699698 1.1888115
40700 -2.7987611 1.0273764
40800 -2.8558548 0.90820089
40900 -2.874032 0.96996748
41000 -2.7501707 1.1842311
41100 -2.8253499 1.0598853
41200 -2.8008506 0.80055486
41300 -2.7817241 0.97115869
41400 -2.7530681 1.0841066
41500 -2.985145 1.2479378
41600 -2.894909 1.2497126
41700 -2.6381188 1.0081366
41800 -2.8779748 1.1720304
41900 -2.9141564 0.93257763
42000 -3.1337615 1.2698816
42100 -2.8909818 1.5675379
42200 -2.6365639 1.1048558
42300 -2.5735524 1.3649098
42400 -2.7787992 1.0034184
42500 -2.9054 1.1804025
42600 -2.538542 1.0371647
42700 -3.0005237 1.2742797
42800 -2.7371032 1.2051791
42900 -2.9277701 1.0249946
43000 -2.8448627 0.9114183
43100 -2.8495314 1.3573619
43200 -2.6999067 0.98565062
43300 -2.8987039 1.1529119
43400 -2.5905802 0.93021049
43500 -2.7530857 1.3462149
43600 -2.7561725 0.74532811
43700 -2.6223983 0.97198827
43800 -2.8216198 1.0812446
43900 -2.7117427 0.94605264
44000 -2.523827 1.0450957
44100 -2.9928549 0.95065845
44200 -2.8786406 1.2783646
44300 -2.6808994 0.97672922
44400 -2.7905815 1.3719371
44500 -2.7173432 1.3766295
44600 -2.7742327 1.1255765
44700 -2.8763914 1.0277395
44800 -2.5819358 1.1378311
44900 -2.7675967 0.91748044
45000 -2.7657157 1.1966115
45100 -3.0377089 1.1974278
45200 -2.5229294 1.3029014
45300 -2.115238 0.73579131
45400 -1.8055842 0.96365396
45500 -1.7241458 0.83775225
45600 -1.9580912 1.5572276
45700 -2.2477729 1.9242833
45800 -1.7574846 1.7973049
45900 -2.057874 2.0091398
46000 -2.1711085 2.1626663
46100 -2.252788 2.1812965
46200 -1.8266642 1.8374343
46300 -1.6997682 1.6593118
46400 -1.6507475 1.599287
46500 -1.2001658 1.4187172
46600 -1.8116587 1.6531718
46700 -1.9001352 2.1958205
46800 -2.0109143 1.6757425
46900 -2.1386371 1.9024889
47000 -1.8118095 1.7563042
47100 -1.734063 1.8574951
47200 -2.0615674 1.5714821
47300 -1.6889241 1.632684
47400 -2.1166633 1.6013042
47500 -1.9050216 1.3413439
47600 -1.9535021 1.3589023
47700 -1.9922436 1.8389504
47800 -1.9319768 1.4502437
47900 -2.0291898 1.5822111
48000 -1.918928 2.0034687
48100 -1.9027883 1.8026204
48200 -1.9986682 1.6132732
48300 -1.4334691 1.3004437
48400 -1.911087 1.3248216
48500 -1.5814607 1.1494421
48600 -1.5981535 1.7618793
48700 -2.0612409 1.9392344
48800 -1.7272089 1.7378482
48900 -2.0030893 1.5361921
49000 -1.7576833 1.8856546
49100 -2.3835817 1.5944477
49200 -2.454927 2.1326896
49300 -1.8374023 2.091075
49400 -2.0517153 1.8713853
49500 -2.0708751 2.053447
49600 -1.8752351 1.6864834
49700 -1.8518865 2.0136116
49800 -1.9948108 1.8531994
49900 -1.8928308 1.7278306
50000 -2.0136642 1.2901733
50100 -2.0173725 1.4023445
50200 -1.4173638 1.1937058
50300 -0.64569494 1.1152756
50400 0.19652376 1.3241448
50500 -0.36903929 1.2430126
50600 -0.37701057 1.6469038
50700 -0.25580156 2.2277518
50800 -0.021613902 1.8562924
50900 0.1942407 1.1886474
51000 -0.42600385 1.7153728
51100 -0.91579997 1.9396216
51200 -1.669294 2.5233452
51300 -1.6736891 -3.0643936
51400 -1.3778715 -2.7109839
51500 -1.6678074 -2.7069259
51600 -1.4026986 -3.0709418
51700 -1.8578631 -3.0699568
51800 -1.4532104 -2.7183157
51900 -2.0215356 -3.0318342
52000 -2.8613949 -3.0547758
52100 -2.7418718 -2.7105085
52200 -2.5192777 -2.9269987
52300 -2.8060045 -2.7671546
52400 -2.7311056 -2.9110098
52500 -2.6794811 3.0923123
52600 -2.5208756 -2.6794098
52700 -2.5597667 -2.7715289
52800 -2.698521 -2.7104901
52900 -2.8026682 -2.4647952
53000 -2.8624211 3.0066778
53100 -2.8937525 -2.8700749
53200 -2.529115 -2.7918632
53300 -2.4440425 -2.8108785
53400 -2.6960886 -2.753331
53500 -2.7918031 -2.8719207
53600 -2.5307319 -2.9135992
53700 -1.9767202 -2.8375795
53800 -2.0661837 3.0982545
53900 -2.4659692 3.0422146
54000 -2.2685955 -2.9818811
54100 -2.2851404 3.1250343
54200 -2.5272913 3.033505
54300 -1.9587757 -3.0912411
54400 -1.8550547 -3.1372389
54500 -2.3447123 3.0819914
54600 -2.6432843 -3.0631651
54700 -2.2513016 -2.4055013
54800 -1.7195781 -2.2762752
54900 -1.546864 -2.4465163
55000 -1.7880911 -3.0531678
55100 -1.9940735 -2.9086112
55200 -1.9423577 2.7674695
55300 -2.2466734 2.8095951
55400 -2.849936 2.8523577
55500 -2.9605236 2.8330808
55600 -2.8701985 2.5182046
55700 -3.0457409 2.714876
55800 -2.6144616 2.6526793
55900 -2.8586201 2.7882846
56000 -2.8887982 2.5018386
56100 -2.5381055 3.0569428
56200 -1.8561657 2.6811774
56300 -1.7633641 2.4658273
56400 -1.8974257 2.2474732
56500 -1.2874882 2.387583
56600 -1.4881139 2.0303903
56700 -1.203542 2.3741431
56800 -0.85434952 2.38788
56900 -0.80556904 2.7855505
57000 -0.53028117 2.4596712
57100 -0.76553029 2.7567025
57200 -0.7433718 2.5939769
57300 -0.69538382 2.6608829
57400 -0.62840374 2.752778
57500 -0.59028347 2.7374933
57600 -0.73001346 2.5330091
57700 -0.82081219 2.5267846
57800 -0.55333743 2.6348917
57900 -0.59151504 2.6776372
58000 -0.7516027 2.7267299
58100 -0.78744072 2.7092501
58200 -1.0737236 2.6951929
58300 -0.72336167 2.6046144
58400 -0.69935955 2.4602074
58500 -0.62078693 2.7445067
58600 -0.73118344 2.5846594
58700 -0.45964458 2.7943151
58800 -0.43992135 2.8861967
58900 -0.50965058 2.5715389
59000 -0.91452751 3.1254315
59100 -1.0269233 2.8332871
59200 -1.1406721 2.6184567
59300 -0.76356703 2.7573266
59400 -1.2463153 2.2484851
59500 -1.0377548 2.6749801
59600 -0.47734994 2.4907617
59700 -0.82419206 2.7335236
59800 -0.6062311 2.6144162
59900 -0.5521586 2.7318989
60000 -0.7667391 2.5478276
60100 -0.78261469 -3.1268675
60200 -1.1555751 -2.9003512
60300 -1.2595485 -2.7585677
60400 -1.6721054 -2.0689054
60500 -1.4815976 -1.6100238
60600 -2.4482264 -0.69672923
60700 -2.7795886 -0.64429264
60800 -2.142092 -0.63435672
60900 -2.1801143 -1.1677576
61000 -2.6912326 -0.19244825
61100 -2.3004681 -0.4696877
61200 -2.3426778 -0.42790791
61300 -2.526242 -0.61671356
61400 -2.4016134 -0.58149389
61500 -1.7217089 -0.67671651
61600 -1.6643527 -0.69544531
61700 -1.9251857 -0.34716227
61800 -2.2662264 -0.57302756
61900 -2.1044237 -1.1529536
62000 -2.0126658 -0.69428099
62100 -1.9562689 -0.92157034
62200 -1.7609693 -0.51079478
62300 -1.5732134 -0.83850702
62400 -2.2904123 -0.98164927
62500 -2.2695546 -0.46576889
62600 -2.0356102 -0.77207272
62700 -1.9721042 -0.92801263
62800 -2.4142435 -0.6128462
62900 -2.2625009 -0.57996395
63000 -1.9653369 -0.5667741
63100 -1.7079574 -0.93221687
63200 -1.6809119 -0.69303045
63300 -1.8688174 -0.49481753
63400 -1.8626149 -0.81671556
63500 -2.0207259 -0.82637382
63600 -2.2487163 -0.84921906
63700 -2.1975419 -0.86511611
63800 -2.2603927 -0.767496
63900 -2.4038433 -0.77098811
64000 -2.1448439 -0.87290244
64100 -2.3131561 -0.95566628
64200 -2.19754 -0.68558562
64300 -2.5517778 -1.1924868
64400 -2.3950883 -0.81470776
64500 -2.4906482 -0.70050035
64600 -2.535375 -0.55035699
64700 -2.3800758 -0.52875332
64800 -2.5315455 -0.89883227
64900 -2.4654017 -0.93702591
65000 -2.857871 -0.69709246
65100 -3.1348857 -0.87954233
65200 -2.7491699 -0.70274663
65300 -2.8855123 -0.90446696
65400 -2.0892989 -1.4815529
65500 -2.196552 -1.1940293
65600 -2.2824788 -1.556836
65700 -1.5103999 -1.4920415
65800 -1.2204051 -1.2556664
65900 -1.4286308 -1.0642547
66000 -1.0477583 -1.2964517
66100 -1.1498581 -1.2244694
66200 -0.85699514 -1.173141
66300 -1.0583434 -1.0754191
66400 -0.88669129 -1.2801096
66500 -0.89963071 -1.137564
66600 -0.96179551 -1.4405318
66700 -1.0660131 -1.1814439
66800 -1.007748 -1.1226168
66900 -0.87787173 -1.3484033
67000 -0.85690691 -1.0979604
67100 -1.1072669 -1.0609853
67200 -1.0149861 -1.1584984
67300 -0.75184078 -0.81071916
67400 -0.91150651 -1.3919116
67500 -0.98737453 -1.2862667
67600 -0.86131753 -1.2701048
67700 -1.2566503 -1.1806354
67800 -1.6648601 -1.4378511
67900 -1.2496046 -1.7587967
68000 -1.0349375 -1.1938011
68100 -0.9791848 -1.0374619
68200 -0.99874736 -1.5195574
68300 -1.477716 -1.3651905
68400 -1.2656084 -1.5837622
68500 -0.77631462 -1.2436819
68600 -0.77421579 -0.79548108
68700 -0.85127394 -0.72054809
68800 -0.88972555 -0.86482348
68900 -0.7216795 -0.76588389
69000 -0.75084677 -0.72749598
69100 -0.81320852 -0.80797358
69200 -0.92277978 -0.7612434
69300 -0.87935261 -0.37440616
69400 -1.3551926 -0.059295534
69500 -0.77115277 -0.88857526
69600 -0.98131018 -0.95474749
69700 -1.1562077 -1.0278841
69800 -0.90154815 -0.78984513
69900 -1.1901723 -0.35707378
70000 -0.8835763 -0.55783855
70100 -0.90197638 -0.017739683
70200 -1.3779582 -0.15529799
70300 -2.1299641 0.15745124
70400 -1.6390296 -0.099921684
70500 -1.5986881 -0.31295715
70600 -1.7742075 0.13262679
70700 -0.8277331 0.10152264
70800 -1.2338648 0.018405049
70900 -1.7498613 -0.17797969
71000 -1.3441156 -0.064156309
71100 -1.6555413 -0.058201281
71200 -1.7660634 -0.040657418
71300 -0.78821639 -0.51084565
71400 -1.2343608 0.52985944
71500 -0.92276064 0.47418512
71600 -1.015733 0.34193812
71700 -1.1156984 0.5770524
71800 -1.0480813 0.45034347
71900 -1.2083436 0.37273681
72000 -0.99588961 0.34319044
72100 -0.84313489 0.73112322
72200 -0.825955 0.39474787
72300 -0.99927668 0.4450016
72400 -1.1274194 0.075474434
72500 -1.0233356 0.52387126
72600 -1.2053564 0.57390903
72700 -0.96815561 0.23266277
72800 -0.9823624 0.28677223
72900 -1.0397755 0.34508598
73000 -1.2367556 0.45507113
73100 -0.96738889 0.72124752
73200 -1.2936014 0.59662239
73300 -1.2289598 0.4456579
73400 -1.0566937 0.34544543
73500 -1.1026452 0.23940858
73600 -1.0298617 0.58351083
73700 -1.1900053 0.39324438
73800 -1.0770152 0.52626913
73900 -0.96920538 0.21572295
74000 -0.93627417 0.37811375
74100 -1.003972 0.55231198
74200 -0.90031323 0.49065603
74300 -1.0443071 -0.011428421
74400 -0.86469315 0.50643391
74500 -1.1464858 0.3153831
74600 -0.96128229 0.22581096
74700 -1.2214539 0.41094271
74800 -0.85789625 0.3254001
74900 -1.0479225 0.39541928
75000 -0.98944858 0.64400558
75100 -0.80656502 0.67217663
75200 -0.60214155 0.55730709
75300 -0.54691654 1.0330386
75400 -1.1881602 0.98084066
75500 -0.8843771 0.69745949
75600 -0.7800097 0.29384086
75700 -0.48046384 0.16045757
75800 -0.67705757 0.37560012
75900 -0.65519745 1.0122207
76000 -0.78152766 1.3441309
76100 -0.42519619 0.70225027
76200 0.058574476 0.82742786
76300 0.35028367 1.5430775
76400 0.17842422 1.8799093
76500 0.47537765 1.8441728
76600 0.43444909 1.6634569
76700 0.41632398 1.6076138
76800 0.4460616 1.8107163
76900 -0.21578123 2.0176802
77000 0.0057440089 2.4886845
77100 0.37462879 1.8805623
77200 -0.071359476 2.3016007
77300 0.45936494 1.9453402
77400 0.15137588 2.0656155
77500 0.55045665 1.8513839
77600 0.76051258 2.1039999
77700 0.46662565 1.631081
77800 0.35455675 0.99719071
77900 0.60687411 1.3738027
78000 0.3753448 1.3509984
78100 0.71387006 1.0941121
78200 0.14064142 1.495136
78300 0.47232817 0.99726994
78400 0.38286963 0.94406511
78500 0.076181798 1.051676
78600 0.23418121 1.0336791
78700 0.24842057 1.5904275
78800 0.47845839 1.789699
78900 0.28094192 2.3128291
79000 0.48180581 2.0334423
79100 -0.40947691 2.3299064
79200 0.35516462 1.7819005
79300 0.40857419 1.5915097
79400 0.39582036 1.6528956
79500 0.36220872 1.6978486
79600 0.0786774 1.9009257
79700 0.89728224 1.5183658
79800 0.2826405 1.6433747
79900 0.50000686 1.572998
80000 0.70406001 1.8039061
80100 0.83961692 1.9060395
80200 1.1818869 1.4202881
80300 1.4380265 1.493842
80400 1.5007132 0.96495506
80500 1.5143652 1.1850723
80600 1.5082128 1.0711048
80700 1.4150741 1.5229731
80800 1.372235 1.5212417
80900 1.3537006 1.348956
81000 1.3459999 1.3427174
81100 1.0770186 1.2754024
81200 1.1689942 1.1704425
81300 1.4984492 0.89675756
81400 1.417908 1.0915129
81500 1.6067602 0.66276952
81600 1.6148677 0.32491792
81700 1.564062 0.20896766
81800 1.4298667 0.037301796
81900 0.71945909 -0.086288165
82000 1.276446 -0.54139374
82100 1.3858723 -0.47642597
82200 1.2933899 -1.0350813
82300 1.3233684 -1.7130177
82400 0.99080214 -1.9780207
82500 1.3205086 -2.120155
82600 1.1095645 -2.344795
82700 1.1664171 -2.6945059
82800 0.97362088 -2.2817733
82900 1.1344944 -2.1649653
83000 1.2491724 -2.0699206
83100 0.78149008 -1.9675049
83200 1.0178149 -2.4037481
83300 1.115308 -1.8716276
83400 0.84037906 -2.2096874
83500 0.73399195 -2.0521704
83600 0.95390396 -2.3904637
83700 1.1714083 -2.1723275
83800 0.80151561 -2.9439622
83900 1.1561144 -2.5476755
84000 1.0632971 -2.2986782
84100 1.2279823 -2.317814
84200 0.86944122 -2.3507311
84300 0.35140993 -2.4127411
84400 0.94779643 -2.1566726
84500 1.1696724 -1.9554687
84600 1.121479 -2.2950248
84700 0.96033937 -2.3181919
84800 1.0869944 -2.3257551
84900 1.1278982 -1.9764881
85000 1.0512574 -2.8551264
85100 1.2713779 2.4885169
85200 0.90825449 2.4957938
85300 0.56884062 2.6382894
85400 1.0307415 2.6736975
85500 1.2981193 1.9176959
85600 1.0466023 2.5346904
85700 0.79610077 2.363045
85800 1.6282237 2.3257694
85900 1.0722053 2.2833856
86000 1.513573 2.0922823
86100 1.2047058 2.2501273
86200 0.84165803 2.3761026
86300 1.0799534 2.4515909
86400 1.1811309 2.2526828
86500 1.322446 2.3092328
86600 0.91486653 2.7149247
86700 1.405992 2.1517639
86800 1.7682644 2.4568681
86900 1.1969611 2.7575542
87000 0.9269554 2.8191278
87100 1.1198267 2.5157682
87200 1.1256871 2.1027378
87300 1.2732715 2.4099849
87400 1.1482096 2.3131178
87500 1.0405055 2.2367102
87600 1.3803651 2.2010205
87700 0.94444004 2.6364173
87800 1.2796809 2.3956301
87900 1.0247641 2.7258294
88000 1.4199366 2.1870829
88100 1.0532151 2.2058439
